patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,90,79,77,77,77,0,0,0,0
0,1,500,92,109,108,108,108,0,0,0,0
0,2,0,92,74,73,73,73,0,0,0,0
0,2,500,87,104,103,103,105,0,0,0,0
0,3,0,86,74,74,73,74,0,0,0,0
0,3,500,87,103,103,104,103,0,0,0,0
1,3,0,167,75,73,73,73,0,0,0,0
1,3,500,167,102,98,99,99,0,0,0,0
0,4,0,83,71,70,70,70,0,0,0,0
0,4,500,83,99,99,99,99,0,0,0,0
2,4,0,160,71,70,71,70,0,0,0,0
2,4,500,160,99,99,98,99,0,0,0,0
0,5,0,84,72,72,67,68,0,0,0,0
0,5,500,79,95,95,95,94,0,0,0,0
2,5,0,155,68,67,67,67,0,0,0,0
2,5,500,154,95,95,95,96,0,0,0,0
0,6,0,79,68,67,68,67,0,0,0,0
0,6,500,78,95,94,94,84,0,0,0,0
3,6,0,149,51,50,50,51,0,0,0,0
3,6,500,151,71,71,71,71,0,0,0,0
0,7,0,92,51,50,50,50,0,0,0,0
0,7,500,91,78,78,78,78,0,0,0,0
3,7,0,154,56,56,55,56,0,0,0,0
3,7,500,149,72,71,71,71,0,0,0,0
0,8,0,97,51,51,50,51,0,0,0,0
0,8,500,93,71,71,71,71,0,0,0,0
4,8,0,152,51,51,51,51,0,0,0,0
4,8,500,153,78,78,78,79,0,0,0,0
0,9,0,94,51,50,50,50,0,0,0,0
0,9,500,93,71,70,71,71,0,0,0,0
4,9,0,151,52,51,50,51,0,0,0,0
4,9,500,152,71,71,71,71,0,0,0,0
