patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,6,4,3,1,1,1,1
0,500,2,7,3,3,2,0,0,0,0
1,0,115,123,167,167,167,1,1,1,1
1,500,125,102,102,101,101,0,0,0,0
2,0,126,124,168,166,167,1,1,1,1
2,500,134,112,112,113,112,0,0,0,0
3,0,130,135,184,183,185,1,1,1,1
3,500,131,112,112,112,112,0,0,0,0
4,0,128,122,167,167,167,1,1,1,1
4,500,133,113,112,112,112,0,0,0,0
5,0,124,122,168,167,167,1,1,1,1
5,500,127,102,101,102,101,0,0,0,0
6,0,126,122,167,167,168,1,1,1,1
6,500,132,113,111,112,112,0,0,0,0
7,0,130,138,185,184,185,1,1,1,1
7,500,137,111,109,109,109,0,0,0,0
8,0,139,135,182,177,177,1,1,1,1
8,500,141,113,111,110,111,0,0,0,0
9,0,146,153,209,205,203,1,1,1,1
9,500,143,123,123,122,122,0,0,0,0
