patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,88,57,56,56,55,0,0,0,0
0,1,500,90,78,77,77,77,0,0,0,0
0,2,0,88,58,56,55,55,0,0,0,0
0,2,500,92,77,77,77,77,0,0,0,0
0,3,0,87,56,56,55,56,0,0,0,0
0,3,500,90,78,76,76,77,0,0,0,0
1,3,0,150,57,55,56,55,0,0,0,0
1,3,500,150,78,77,77,77,0,0,0,0
0,4,0,90,56,55,56,55,0,0,0,0
0,4,500,88,78,77,77,77,0,0,0,0
2,4,0,151,56,55,56,55,0,0,0,0
2,4,500,151,78,77,77,77,0,0,0,0
0,5,0,90,56,56,55,57,0,0,0,0
0,5,500,89,78,77,77,77,0,0,0,0
2,5,0,151,56,56,56,56,0,0,0,0
2,5,500,151,78,77,77,77,0,0,0,0
0,6,0,86,56,56,56,56,0,0,0,0
0,6,500,90,78,77,77,77,0,0,0,0
3,6,0,150,57,56,56,56,0,0,0,0
3,6,500,147,78,77,77,77,0,0,0,0
0,7,0,90,56,55,56,56,0,0,0,0
0,7,500,85,77,77,77,77,0,0,0,0
3,7,0,150,56,56,56,56,0,0,0,0
3,7,500,152,78,77,77,77,0,0,0,0
0,8,0,89,57,55,55,55,0,0,0,0
0,8,500,89,78,77,76,76,0,0,0,0
4,8,0,151,57,56,56,55,0,0,0,0
4,8,500,151,78,78,77,77,0,0,0,0
0,9,0,90,56,56,56,55,0,0,0,0
0,9,500,88,78,77,77,76,0,0,0,0
4,9,0,152,56,55,56,56,0,0,0,0
4,9,500,152,78,77,77,77,0,0,0,0
