patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,5,8,5,5,1,1,1,1
0,500,9,5,7,7,7,0,0,0,0
1,0,110,83,125,123,122,1,1,1,1
1,500,114,96,95,93,94,0,0,0,0
2,0,108,84,125,121,120,1,1,1,1
2,500,112,97,95,95,95,0,0,0,0
3,0,115,83,127,124,122,1,1,1,1
3,500,114,95,94,94,94,0,0,0,0
4,0,113,82,127,125,122,1,1,1,1
4,500,111,95,95,95,94,0,0,0,0
5,0,112,83,127,126,124,1,1,1,1
5,500,116,94,91,97,91,0,0,0,0
6,0,115,85,127,124,124,1,1,1,1
6,500,114,85,85,84,85,0,0,0,0
7,0,105,75,112,113,111,1,1,1,1
7,500,102,87,86,86,86,0,0,0,0
8,0,105,74,113,111,112,1,1,1,1
8,500,107,86,85,85,86,0,0,0,0
9,0,104,75,112,112,111,1,1,1,1
9,500,107,86,85,87,86,0,0,0,0
