patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,7,10,6,6,1,1,1,1
0,500,9,6,6,8,7,0,0,0,0
1,0,107,84,126,124,121,1,1,1,1
1,500,107,95,93,93,93,0,0,0,0
2,0,103,82,124,123,122,1,1,1,1
2,500,102,87,83,85,83,0,0,0,0
3,0,104,73,110,108,108,1,1,1,1
3,500,103,84,81,80,81,0,0,0,0
4,0,99,74,112,110,110,1,1,1,1
4,500,105,88,87,86,86,0,0,0,0
5,0,105,74,111,111,110,1,1,1,1
5,500,103,87,86,86,86,0,0,0,0
6,0,104,72,114,111,112,1,1,1,1
6,500,103,87,86,86,86,0,0,0,0
7,0,105,72,112,110,109,1,1,1,1
7,500,102,87,86,87,86,0,0,0,0
8,0,104,72,112,109,109,1,1,1,1
8,500,103,87,86,86,86,0,0,0,0
9,0,104,72,112,110,109,1,1,1,1
9,500,104,87,86,86,86,0,0,0,0
