patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,119,94,94,86,86,0,0,0,0
0,1,500,112,118,116,117,117,0,0,0,0
0,2,0,111,86,84,85,85,0,0,0,0
0,2,500,111,119,118,117,119,0,0,0,0
0,3,0,112,87,85,85,85,0,0,0,0
0,3,500,113,116,111,111,110,0,0,0,0
1,3,0,207,87,83,83,83,0,0,0,0
1,3,500,208,116,114,115,114,0,0,0,0
0,4,0,108,85,83,83,83,0,0,0,0
0,4,500,107,115,111,107,107,0,0,0,0
2,4,0,198,80,79,79,80,0,0,0,0
2,4,500,197,110,108,108,108,0,0,0,0
0,5,0,104,81,78,78,78,0,0,0,0
0,5,500,101,108,106,106,107,0,0,0,0
2,5,0,186,61,59,60,59,0,0,0,0
2,5,500,186,83,82,81,81,0,0,0,0
0,6,0,111,61,60,61,60,0,0,0,0
0,6,500,114,81,81,80,80,0,0,0,0
3,6,0,186,60,59,59,59,0,0,0,0
3,6,500,183,83,81,81,81,0,0,0,0
0,7,0,111,61,59,58,58,0,0,0,0
0,7,500,113,81,79,80,80,0,0,0,0
3,7,0,187,62,59,60,60,0,0,0,0
3,7,500,188,83,82,81,82,0,0,0,0
0,8,0,115,61,60,61,60,0,0,0,0
0,8,500,114,82,80,80,80,0,0,0,0
4,8,0,186,60,60,59,59,0,0,0,0
4,8,500,185,83,81,81,81,0,0,0,0
0,9,0,113,62,58,58,58,0,0,0,0
0,9,500,112,81,80,79,79,0,0,0,0
4,9,0,187,61,60,60,60,0,0,0,0
4,9,500,182,82,81,81,81,0,0,0,0
