patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1394,10,10,9,9,1,1,1,1
0,500,8,21,23,17,12,0,0,0,0
1,0,17798,267,219,220,218,1,1,1,1
1,500,109,144,143,145,144,0,0,0,0
2,0,110,148,218,219,205,1,1,1,1
2,500,100,134,133,133,135,0,0,0,0
3,0,98,137,202,202,204,1,1,1,1
3,500,100,138,135,135,138,0,0,0,0
4,0,99,132,192,192,193,1,1,1,1
4,500,95,125,123,123,124,0,0,0,0
5,0,91,129,187,187,188,1,1,1,1
5,500,91,126,120,115,116,0,0,0,0
6,0,86,120,176,177,175,1,1,1,1
6,500,86,117,116,116,117,0,0,0,0
7,0,85,121,176,176,178,1,1,1,1
7,500,81,110,109,109,109,0,0,0,0
8,0,80,113,168,166,166,1,1,1,1
8,500,82,110,110,111,110,0,0,0,0
9,0,81,113,166,166,165,1,1,1,1
9,500,76,105,104,103,104,0,0,0,0
