patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,5,3,3,5,1,1,1,1
0,500,7,5,4,3,3,0,0,0,0
1,0,6419,174,199,354,353,1,1,1,1
1,500,189,210,208,210,209,0,0,0,0
2,0,189,275,349,334,336,1,1,1,1
2,500,177,197,196,199,197,0,0,0,0
3,0,177,257,324,314,314,1,1,1,1
3,500,166,187,186,187,186,0,0,0,0
4,0,166,246,317,298,299,1,1,1,1
4,500,160,177,176,175,177,0,0,0,0
5,0,171,257,329,316,311,1,1,1,1
5,500,167,187,183,180,180,0,0,0,0
6,0,169,241,315,314,301,1,1,1,1
6,500,158,174,168,167,167,0,0,0,0
7,0,156,233,303,302,301,1,1,1,1
7,500,154,167,162,163,162,0,0,0,0
8,0,153,226,294,291,283,1,1,1,1
8,500,700,161,162,161,158,0,0,0,0
9,0,149,210,277,270,271,1,1,1,1
9,500,128,118,115,115,115,0,0,0,0
