patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,23,20,15,1,50,53,53
0,500,6,15,18,15,12,0,0,0,0
1,0,13482,310,19420,3652,3334,1,50,53,53
1,500,1729,1638,1591,1535,1478,0,0,0,0
2,0,1430,90,2445,2346,2224,1,46,46,46
2,500,946,908,907,907,907,0,0,0,0
3,0,996,100,1713,1712,1714,1,45,45,45
3,500,993,982,948,947,948,0,0,0,0
4,0,995,101,1716,1714,1713,1,42,42,42
4,500,997,949,949,948,947,0,0,0,0
5,0,952,59,1669,1667,1696,1,40,40,40
5,500,957,909,907,908,907,0,0,0,0
6,0,988,89,1703,1700,1700,1,42,42,42
6,500,987,939,939,938,938,0,0,0,0
7,0,1000,100,1712,1711,1711,1,41,41,41
7,500,1000,950,949,950,950,0,0,0,0
8,0,990,89,1703,1702,1701,1,44,44,44
8,500,988,939,937,938,938,0,0,0,0
9,0,988,89,1966,1699,1700,1,40,40,40
9,500,983,938,938,938,937,0,0,0,0
