patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1124,58,1188,1967,1958,1,50,82,82
0,1,500,1132,1961,1967,1960,1977,0,0,0,0
0,2,0,1127,41,1215,1980,1971,1,50,84,84
0,2,500,1122,1980,1976,1968,1970,0,0,0,0
0,3,0,1119,48,1272,1992,1995,1,50,78,78
0,3,500,1120,2015,2009,2009,2009,0,0,0,0
1,3,0,2207,30,1266,1969,2530,1,50,77,77
1,3,500,2208,1994,1979,1978,1993,0,0,0,0
0,4,0,1124,41,1163,1995,1986,1,50,86,86
0,4,500,1121,1992,1989,1991,1996,0,0,0,0
2,4,0,2211,29,1404,1982,1969,1,50,67,67
2,4,500,2208,1983,3658,4807,4181,0,0,0,0
0,5,0,2142,136,2310,3493,3375,1,50,86,86
0,5,500,2239,3997,3685,3363,3147,0,0,0,0
2,5,0,3199,39,1465,2666,2105,1,50,86,86
2,5,500,2207,1972,1970,1983,1976,0,0,0,0
0,6,0,1118,63,1446,2002,2003,1,50,78,78
0,6,500,1118,2009,2018,2018,2018,0,0,0,0
3,6,0,2205,37,1319,1961,1960,1,50,79,79
3,6,500,2204,1981,1971,1968,1976,0,0,0,0
0,7,0,1147,55,1415,2010,2007,1,50,72,72
0,7,500,1154,2035,2004,2003,2003,0,0,0,0
3,7,0,2233,36,1124,1973,1972,1,50,93,93
3,7,500,2231,1962,2207,1977,1965,0,0,0,0
0,8,0,1119,66,1225,2006,2008,1,50,88,88
0,8,500,1122,2024,2020,2019,2018,0,0,0,0
4,8,0,2211,58,1429,1951,1969,1,50,73,73
4,8,500,2210,1977,1962,1970,1977,0,0,0,0
0,9,0,1117,41,1219,2009,2006,1,50,76,76
0,9,500,1115,2013,2011,2011,2019,0,0,0,0
4,9,0,2207,59,1097,1969,1955,1,50,96,96
4,9,500,2202,1965,1973,1963,1957,0,0,0,0
