patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,23,14,15,1,50,56,56
0,500,4,14,20,18,12,0,0,0,0
1,0,10237,225,17247,4363,3967,1,50,56,56
1,500,1912,1818,1750,1665,1612,0,0,0,0
2,0,1543,99,2822,2675,2552,1,43,43,43
2,500,1265,962,960,961,960,0,0,0,0
3,0,1033,95,1900,1899,1897,1,45,45,45
3,500,1030,993,992,992,992,0,0,0,0
4,0,1032,95,1902,1901,1901,1,42,42,42
4,500,1031,994,994,993,993,0,0,0,0
5,0,1033,95,1903,1900,1900,1,46,46,46
5,500,1031,993,993,994,993,0,0,0,0
6,0,1031,95,1901,1899,1899,1,44,44,44
6,500,1031,995,994,993,994,0,0,0,0
7,0,1033,95,1900,1914,1903,1,44,44,44
7,500,1037,997,994,993,993,0,0,0,0
8,0,1043,95,1903,1904,1905,1,41,41,41
8,500,1034,993,993,992,992,0,0,0,0
9,0,1034,95,1898,1897,1897,1,46,46,46
9,500,1032,992,992,991,990,0,0,0,0
