patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1.024,0.064,1.288,1.779,1.783,0.001,0.05,0.072,0.072
0,1,500,1.03,1.762,1.766,1.766,1.765,0,0,0,0
0,2,0,1.016,0.057,1.276,1.797,1.79,0.001,0.05,0.074,0.074
0,2,500,1.021,1.808,1.799,1.798,1.807,0,0,0,0
0,3,0,1.038,0.058,1.3,1.818,1.796,0.001,0.05,0.074,0.074
0,3,500,1.037,1.821,1.801,1.804,1.809,0,0,0,0
1,3,0,2.035,0.045,1.367,1.804,1.793,0.001,0.05,0.067,0.067
1,3,500,2.024,1.801,1.809,1.804,1.811,0,0,0,0
0,4,0,1.035,0.052,1.273,1.809,1.807,0.001,0.05,0.074,0.074
0,4,500,1.036,1.812,1.809,1.809,1.832,0,0,0,0
2,4,0,2.025,0.045,1.573,1.815,1.799,0.001,0.05,0.057,0.057
2,4,500,2.013,1.818,1.825,1.821,1.809,0,0,0,0
0,5,0,1.037,0.064,1.323,1.838,1.841,0.001,0.05,0.072,0.072
0,5,500,1.037,1.845,1.845,1.851,1.84,0,0,0,0
2,5,0,2.028,0.037,1.162,1.804,1.817,0.001,0.05,0.08,0.08
2,5,500,2.036,1.826,1.811,1.811,1.81,0,0,0,0
0,6,0,1.037,0.062,1.332,1.854,1.847,0.001,0.05,0.071,0.071
0,6,500,1.036,1.848,1.845,1.844,1.843,0,0,0,0
3,6,0,2.036,0.039,1.392,1.815,1.814,0.001,0.05,0.067,0.067
3,6,500,2.043,1.815,1.818,1.82,1.794,0,0,0,0
0,7,0,1.038,0.061,1.35,1.843,1.845,0.001,0.05,0.072,0.072
0,7,500,1.032,1.849,1.853,1.852,1.85,0,0,0,0
3,7,0,2.027,0.037,1.099,1.79,1.8,0.001,0.05,0.082,0.082
3,7,500,2.032,1.802,1.82,1.81,1.81,0,0,0,0
0,8,0,1.042,0.058,1.327,1.848,1.846,0.001,0.05,0.072,0.072
0,8,500,1.04,1.854,1.854,1.851,1.85,0,0,0,0
4,8,0,2.049,0.039,1.301,1.801,1.802,0.001,0.05,0.07,0.07
4,8,500,2.041,1.791,1.802,1.8,1.79,0,0,0,0
0,9,0,1.034,0.057,1.317,1.848,1.846,0.001,0.05,0.072,0.072
0,9,500,1.034,1.854,1.849,1.85,1.851,0,0,0,0
4,9,0,2.063,0.036,0.954,1.813,1.811,0.001,0.05,0.094,0.094
4,9,500,2.042,1.807,1.815,1.812,1.807,0,0,0,0
