patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,24,20,10,1,50,53,53
0,500,3,11,16,14,13,0,0,0,0
1,0,11843,222,20526,4561,3762,1,50,57,57
1,500,1964,1844,1775,1716,1634,0,0,0,0
2,0,1618,111,2733,2602,2484,1,44,44,44
2,500,1244,1023,1023,1021,1021,0,0,0,0
3,0,1072,72,1828,1823,1834,1,48,48,48
3,500,1072,1025,1023,1024,1024,0,0,0,0
4,0,1074,74,1829,1827,1825,1,49,49,49
4,500,1077,1023,1022,1022,1022,0,0,0,0
5,0,1074,73,1827,1825,1825,1,48,48,48
5,500,1079,1025,1022,1023,1023,0,0,0,0
6,0,1076,73,1822,1822,1821,1,42,42,42
6,500,1077,1025,1023,1023,1023,0,0,0,0
7,0,1076,73,1824,2964,1822,1,47,47,47
7,500,1072,1024,1022,1021,1021,0,0,0,0
8,0,1073,73,1825,1826,1824,1,49,49,49
8,500,1072,1023,1021,1022,1020,0,0,0,0
9,0,1069,73,1820,1820,1820,1,46,46,46
9,500,1073,1021,1021,1021,1021,0,0,0,0
