patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,22,20,18,1,50,53,53
0,500,5,12,19,15,19,0,0,0,0
1,0,2758,91,17146,3389,3142,1,50,57,57
1,500,1688,1699,1581,1510,1475,0,0,0,0
2,0,1458,114,2405,2310,1769,1,50,51,51
2,500,1039,993,992,993,992,0,0,0,0
3,0,1039,77,1724,1729,1728,1,50,50,50
3,500,1040,994,994,999,993,0,0,0,0
4,0,1040,76,1725,1722,1724,1,49,49,49
4,500,1042,994,995,994,993,0,0,0,0
5,0,1041,76,1727,1727,1727,1,49,49,49
5,500,1042,997,996,995,995,0,0,0,0
6,0,1044,77,1725,1723,1723,1,49,49,49
6,500,1043,1003,994,994,994,0,0,0,0
7,0,1041,76,1720,1719,1727,1,48,48,48
7,500,1048,1003,1001,1001,1008,0,0,0,0
8,0,1049,77,1728,1739,1777,1,50,51,51
8,500,1048,1000,1006,999,999,0,0,0,0
9,0,1043,77,1733,1732,1722,1,50,51,51
9,500,1038,992,1005,998,998,0,0,0,0
