patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,13,5,18,13,13,1,50,52,52
0,500,5,16,14,14,12,0,0,0,0
1,0,9917,1857,13789,4022,3584,1,50,52,52
1,500,1703,1598,1537,1507,1428,0,0,0,0
2,0,1391,109,2664,2527,2412,1,38,38,38
2,500,1167,1125,1111,925,834,0,0,0,0
3,0,890,84,1710,1708,1708,1,38,38,38
3,500,890,851,850,850,851,0,0,0,0
4,0,889,84,1705,1705,1704,1,42,42,42
4,500,888,852,851,851,851,0,0,0,0
5,0,894,85,1702,1698,1699,1,39,39,39
5,500,891,859,852,852,852,0,0,0,0
6,0,894,84,1699,1697,1697,1,37,37,37
6,500,892,865,859,858,858,0,0,0,0
7,0,899,90,1711,1709,1709,1,41,41,41
7,500,899,866,852,851,853,0,0,0,0
8,0,891,83,1694,1692,1690,1,42,42,42
8,500,891,853,854,852,851,0,0,0,0
9,0,893,118,1720,1710,1711,1,42,42,42
9,500,890,852,850,849,849,0,0,0,0
