patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,8,19,17,1,50,73,73
0,500,2,16,12,16,14,0,0,0,0
1,0,9742,247,18759,5280,4595,1,50,73,73
1,500,2093,1971,1889,1826,1745,0,0,0,0
2,0,1716,146,2878,3084,2339,1,50,61,61
2,500,1192,1149,1146,1147,1148,0,0,0,0
3,0,1303,111,2545,2575,2574,1,50,50,50
3,500,1301,1271,1268,1269,1268,0,0,0,0
4,0,1197,100,2048,2325,2323,1,50,60,60
4,500,1202,1150,1150,1149,1150,0,0,0,0
5,0,1163,64,2274,2274,2273,1,49,49,49
5,500,1161,1114,1115,1114,1114,0,0,0,0
6,0,1205,100,2125,2322,2322,1,50,56,56
6,500,1203,1152,1150,1150,1151,0,0,0,0
7,0,1202,100,2284,2330,2316,1,50,50,50
7,500,1206,1151,1150,1150,1150,0,0,0,0
8,0,1192,100,2164,2312,2313,1,50,53,53
8,500,1189,1150,1149,1149,1149,0,0,0,0
9,0,1186,100,2227,2318,2308,1,50,52,52
9,500,1186,1148,1146,1147,1147,0,0,0,0
