patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,22,20,10,1,48,48,48
0,500,7,11,13,16,17,0,0,0,0
1,0,4516,135,10921,3088,2856,1,50,52,52
1,500,1383,1327,1293,1250,1230,0,0,0,0
2,0,1216,156,2303,2208,2033,1,43,43,43
2,500,859,812,811,810,810,0,0,0,0
3,0,864,106,1604,1601,1599,1,43,43,43
3,500,895,812,811,811,811,0,0,0,0
4,0,860,106,1602,1602,1603,1,44,44,44
4,500,861,813,812,812,811,0,0,0,0
5,0,863,106,1605,1601,1600,1,42,42,42
5,500,862,814,812,811,811,0,0,0,0
6,0,857,107,1610,1614,1610,1,46,46,46
6,500,868,821,820,819,819,0,0,0,0
7,0,867,106,1612,1610,1597,1,41,41,41
7,500,862,814,812,813,812,0,0,0,0
8,0,865,106,1600,1600,1598,1,43,43,43
8,500,860,814,812,811,812,0,0,0,0
9,0,864,107,1605,1603,1603,1,44,44,44
9,500,864,815,813,812,812,0,0,0,0
