patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1107,52,1267,1859,1852,1,50,80,80
0,1,500,1109,1857,1857,1858,1867,0,0,0,0
0,2,0,1063,39,1328,1895,1895,1,50,78,78
0,2,500,1068,1901,1902,1887,1890,0,0,0,0
0,3,0,1117,29,1310,1882,1882,1,50,74,74
0,3,500,1116,1900,1901,1901,1901,0,0,0,0
1,3,0,2190,50,1405,1876,1886,1,50,73,73
1,3,500,2189,1912,1894,1883,1896,0,0,0,0
0,4,0,1146,47,1284,1904,1905,1,50,74,74
0,4,500,1668,1910,1900,1899,1899,0,0,0,0
2,4,0,2171,33,1680,1896,1889,1,50,59,59
2,4,500,2169,2253,1895,1899,1909,0,0,0,0
0,5,0,1112,33,1416,1899,1899,1,50,70,70
0,5,500,1113,1911,1920,1920,2396,0,0,0,0
2,5,0,2149,35,1241,1879,1873,1,50,86,86
2,5,500,2152,1904,1905,1881,1890,0,0,0,0
0,6,0,1594,31,1425,1920,1921,1,50,76,76
0,6,500,1119,1927,1921,1913,1912,0,0,0,0
3,6,0,2194,33,1304,2233,1898,1,50,69,69
3,6,500,2199,1885,1881,1898,1895,0,0,0,0
0,7,0,1118,55,1485,1910,1914,1,50,68,68
0,7,500,1116,1933,1918,1925,1929,0,0,0,0
3,7,0,2196,33,1108,1894,1875,1,50,81,81
3,7,500,2194,1890,1903,1888,1880,0,0,0,0
0,8,0,1116,59,1377,1927,1925,1,50,68,68
0,8,500,1116,1933,1929,1932,1931,0,0,0,0
4,8,0,2226,40,1163,1861,1887,1,50,73,73
4,8,500,2225,1895,1874,1878,1893,0,0,0,0
0,9,0,1119,44,1457,1931,1919,1,50,72,72
0,9,500,1118,1920,1917,1919,1918,0,0,0,0
4,9,0,2222,40,945,1886,1880,1,50,99,99
4,9,500,2234,1875,1886,1894,1881,0,0,0,0
