patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,15,20,18,1,50,55,55
0,500,4,13,16,18,17,0,0,0,0
1,0,5691,120,10504,3233,3017,1,50,55,55
1,500,1588,1539,1461,1438,1397,0,0,0,0
2,0,1348,108,2367,2083,1729,1,48,48,48
2,500,991,943,943,942,943,0,0,0,0
3,0,994,77,1722,2517,1720,1,43,43,43
3,500,995,946,944,943,943,0,0,0,0
4,0,1008,97,1743,1742,1740,1,47,47,47
4,500,1008,965,963,963,963,0,0,0,0
5,0,1010,96,1750,1743,1744,1,48,48,48
5,500,1007,964,963,962,963,0,0,0,0
6,0,1007,97,1748,1744,1745,1,42,42,42
6,500,1007,965,962,962,963,0,0,0,0
7,0,990,78,1727,1728,1727,1,47,47,47
7,500,990,946,944,944,944,0,0,0,0
8,0,994,78,1722,1723,1721,1,47,47,47
8,500,988,944,943,956,951,0,0,0,0
9,0,993,78,1739,1745,1736,1,45,45,45
9,500,994,951,949,956,943,0,0,0,0
