patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,20,16,18,1,50,63,63
0,500,5,12,15,18,12,0,0,0,0
1,0,5356,84,13392,4069,3721,1,50,67,67
1,500,1934,1838,1775,1718,1646,0,0,0,0
2,0,1629,95,2514,2441,2249,1,50,60,60
2,500,1178,1137,1135,1135,1135,0,0,0,0
3,0,1180,68,2026,2039,2039,1,50,52,52
3,500,1180,1137,1137,1135,1136,0,0,0,0
4,0,1182,68,1946,2040,2089,1,50,56,56
4,500,1182,1138,1137,1136,1136,0,0,0,0
5,0,1194,82,2040,2050,2050,1,50,51,51
5,500,1193,1152,1151,1150,1151,0,0,0,0
6,0,1186,68,1984,2041,2039,1,50,55,55
6,500,1185,1138,1137,1136,1138,0,0,0,0
7,0,1186,68,2024,2035,2035,1,50,52,52
7,500,1185,1138,1137,1138,1137,0,0,0,0
8,0,1184,68,2029,2038,2033,1,50,50,50
8,500,1184,1138,1138,1137,1137,0,0,0,0
9,0,1187,68,1859,2037,2034,1,50,60,60
9,500,1184,1134,1135,1136,1135,0,0,0,0
