patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1037,69,3954,1786,1786,1,50,78,78
0,1,500,1038,1793,1794,1792,1793,0,0,0,0
0,2,0,1042,45,1235,1810,1809,1,50,78,78
0,2,500,1040,1813,1811,1811,1812,0,0,0,0
0,3,0,1043,52,1219,1823,1821,1,50,74,74
0,3,500,1043,1828,1825,1832,1825,0,0,0,0
1,3,0,2035,29,1816,1812,1823,1,50,67,67
1,3,500,2038,1830,1815,1818,1827,0,0,0,0
0,4,0,1065,62,1217,1831,1828,1,50,78,78
0,4,500,1062,1836,1833,1834,1832,0,0,0,0
2,4,0,2060,28,1469,1820,1810,1,50,58,58
2,4,500,2059,1818,1826,1824,1815,0,0,0,0
0,5,0,1035,41,1286,1837,1841,1,50,74,74
0,5,500,1040,1845,1845,1843,1843,0,0,0,0
2,5,0,2036,30,990,1810,1817,1,50,85,85
2,5,500,2060,1830,1826,1813,1824,0,0,0,0
0,6,0,1032,34,1277,2084,1847,1,50,78,78
0,6,500,1036,1850,1846,1845,1846,0,0,0,0
3,6,0,2036,36,1266,1827,1816,1,50,71,71
3,6,500,2037,1815,1818,1823,1818,0,0,0,0
0,7,0,1039,75,1198,1844,1844,1,50,78,78
0,7,500,1038,1852,1853,1852,1850,0,0,0,0
3,7,0,2041,37,1036,1809,1808,1,50,85,85
3,7,500,2041,1826,1823,1812,1818,0,0,0,0
0,8,0,1042,63,1194,1851,1850,1,50,84,84
0,8,500,1042,1857,1856,1854,1854,0,0,0,0
4,8,0,2065,36,1380,1816,1814,1,50,69,69
4,8,500,2898,1813,1812,1822,1817,0,0,0,0
0,9,0,1034,53,1358,1848,1848,1,50,66,66
0,9,500,1034,1855,1854,1858,1853,0,0,0,0
4,9,0,2063,38,954,1813,1802,1,50,96,96
4,9,500,2057,1816,1826,1812,1807,0,0,0,0
