patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1004,98,1287,1709,1708,1,50,64,64
0,1,500,1006,1717,1720,1727,1723,0,0,0,0
0,2,0,974,62,1439,1743,1741,1,50,64,64
0,2,500,972,1751,1742,1756,1756,0,0,0,0
0,3,0,1017,38,1462,1751,1751,1,50,60,60
0,3,500,1017,1769,1783,1772,1770,0,0,0,0
1,3,0,2000,47,1609,1747,1745,1,50,58,58
1,3,500,2003,1770,1770,1752,1758,0,0,0,0
0,4,0,1057,45,1266,1781,1773,1,50,62,62
0,4,500,1056,1781,1786,1777,1773,0,0,0,0
2,4,0,1989,35,1690,1758,1751,1,50,55,55
2,4,500,1979,1754,1736,1743,1753,0,0,0,0
0,5,0,1010,79,1241,1769,1761,1,50,74,74
0,5,500,1008,1763,1790,1761,1761,0,0,0,0
2,5,0,1940,29,1143,1750,1742,1,50,80,80
2,5,500,1939,1740,1748,1760,1744,0,0,0,0
0,6,0,1010,71,1302,1762,1763,1,50,68,68
0,6,500,1009,1770,1786,1778,1778,0,0,0,0
3,6,0,1987,31,1160,1738,1731,1,50,70,70
3,6,500,1986,1752,1752,1741,1736,0,0,0,0
0,7,0,1026,88,1279,1781,1779,1,50,72,72
0,7,500,1017,1788,1784,1784,1785,0,0,0,0
3,7,0,1987,29,908,1729,1745,1,50,89,89
3,7,500,1989,1753,1738,1734,1750,0,0,0,0
0,8,0,1023,59,1232,1782,1781,1,50,72,72
0,8,500,1023,1783,1774,1773,1773,0,0,0,0
4,8,0,2026,37,935,1745,1743,1,50,74,74
4,8,500,2030,1736,1730,1748,1746,0,0,0,0
0,9,0,1019,64,1459,1774,1772,1,50,60,60
0,9,500,1018,1779,1776,1778,1777,0,0,0,0
4,9,0,2034,39,708,1746,1750,1,50,97,97
4,9,500,2025,1747,1743,1748,1738,0,0,0,0
