patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1009,53,1321,1731,1730,1,50,68,68
0,1,500,1005,1736,1740,1744,1743,0,0,0,0
0,2,0,1013,58,1295,1758,1756,1,50,72,72
0,2,500,1018,1762,1753,1753,1754,0,0,0,0
0,3,0,1015,74,1298,1762,1768,1,50,74,74
0,3,500,1019,1780,1778,1777,1775,0,0,0,0
1,3,0,1983,48,1384,1753,1762,1,50,61,61
1,3,500,1989,1798,1771,1758,1769,0,0,0,0
0,4,0,1016,43,1396,1781,1782,1,50,66,66
0,4,500,1019,1787,1777,1774,1774,0,0,0,0
2,4,0,1987,53,1402,1770,1770,1,50,57,57
2,4,500,1986,1761,1755,1772,1769,0,0,0,0
0,5,0,1012,79,1288,1838,1838,1,50,72,72
0,5,500,1024,1842,1840,1856,1842,0,0,0,0
2,5,0,1985,39,1160,1764,1751,1,50,74,74
2,5,500,1982,1761,1770,1765,1756,0,0,0,0
0,6,0,1014,67,1289,1787,1794,1,50,78,78
0,6,500,1020,1799,1796,1797,1795,0,0,0,0
3,6,0,1987,39,1411,1747,1765,1,50,62,62
3,6,500,2007,1771,1753,1754,1766,0,0,0,0
0,7,0,1115,71,1439,1987,2228,1,50,70,70
0,7,500,1016,1792,1792,1795,1789,0,0,0,0
3,7,0,2003,37,1009,1768,1765,1,50,84,84
3,7,500,1996,1757,1765,1776,1765,0,0,0,0
0,8,0,1017,34,1305,1784,1784,1,50,70,70
0,8,500,1015,1792,1792,1804,1803,0,0,0,0
4,8,0,1993,39,1421,1755,1746,1,50,64,64
4,8,500,1990,1762,1763,1753,1748,0,0,0,0
0,9,0,1017,71,1347,1801,1799,1,50,72,72
0,9,500,1019,1804,1804,1802,1798,0,0,0,0
4,9,0,1992,30,948,1745,1762,1,50,86,86
4,9,500,1989,1770,1756,1751,1767,0,0,0,0
