patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,4,16,21,19,1,50,63,63
0,500,5,15,22,16,15,0,0,0,0
1,0,7399,163,12197,4891,4428,1,50,63,63
1,500,2166,2037,1946,1870,1791,0,0,0,0
2,0,1746,112,2810,2963,2656,1,50,58,58
2,500,1169,1126,1123,1124,1124,0,0,0,0
3,0,1167,72,2032,2117,2115,1,50,55,55
3,500,1169,1126,1125,1124,1126,0,0,0,0
4,0,1172,72,2035,2120,2120,1,50,54,54
4,500,1171,1128,1125,1127,1125,0,0,0,0
5,0,1173,73,1993,2116,2115,1,50,55,55
5,500,1172,1128,1126,1125,1126,0,0,0,0
6,0,1175,72,2041,2123,2123,1,50,51,51
6,500,1172,1127,1126,1126,1125,0,0,0,0
7,0,1197,94,1926,2142,2141,1,50,57,57
7,500,1197,1149,1148,1147,1147,0,0,0,0
8,0,1176,72,2027,2119,2118,1,50,52,52
8,500,1174,1127,1125,1125,1125,0,0,0,0
9,0,1174,72,2029,2117,2116,1,50,53,53
9,500,1170,1126,1123,1123,1124,0,0,0,0
