patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1136,48,1183,1864,1864,1,50,82,82
0,1,500,1140,1868,1859,1861,1860,0,0,0,0
0,2,0,1141,63,1318,1870,1901,1,50,76,76
0,2,500,1154,1910,1914,1908,1908,0,0,0,0
0,3,0,1169,33,1348,1881,1880,1,50,72,72
0,3,500,1709,1888,1886,1886,1902,0,0,0,0
1,3,0,2247,37,1222,1895,1881,1,50,80,80
1,3,500,2251,1893,1901,1915,1881,0,0,0,0
0,4,0,1149,68,1371,1902,1902,1,50,74,74
0,4,500,1150,1907,1906,1906,2139,0,0,0,0
2,4,0,2240,28,1649,1884,1893,1,50,54,54
2,4,500,2245,1897,1880,1896,1897,0,0,0,0
0,5,0,1143,57,1361,1900,1900,1,50,76,76
0,5,500,1140,1906,1905,1911,1915,0,0,0,0
2,5,0,2242,29,1230,1889,2709,1,50,73,73
2,5,500,2236,1895,1897,1884,1882,0,0,0,0
0,6,0,1150,61,1378,1918,1915,1,50,70,70
0,6,500,1145,1923,1920,1920,1911,0,0,0,0
3,6,0,2259,28,1597,1883,1891,1,50,61,61
3,6,500,2260,1889,3918,1896,1894,0,0,0,0
0,7,0,1142,73,1284,1911,1911,1,50,78,78
0,7,500,1141,1916,1915,1927,1926,0,0,0,0
3,7,0,2257,29,1052,1885,1874,1,50,77,77
3,7,500,2252,1891,1894,1880,1877,0,0,0,0
0,8,0,1208,49,1345,1922,1922,1,50,80,80
0,8,500,1147,1930,1928,1924,1919,0,0,0,0
4,8,0,2245,51,1301,1881,1887,1,50,68,68
4,8,500,2246,1884,1873,1919,1901,0,0,0,0
0,9,0,1150,72,1257,1928,1935,1,50,86,86
0,9,500,1156,1947,1928,1930,1927,0,0,0,0
4,9,0,2247,45,967,1876,1869,1,50,93,93
4,9,500,2246,1893,1889,1875,1881,0,0,0,0
