patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,12,20,14,1,50,56,56
0,500,7,14,14,15,11,0,0,0,0
1,0,10138,150,19982,4182,3713,1,50,57,57
1,500,1909,1806,1730,1648,1602,0,0,0,0
2,0,1587,101,2675,2545,2430,1,50,50,50
2,500,1318,1136,974,975,974,0,0,0,0
3,0,1020,61,1789,1763,1772,1,47,47,47
3,500,1020,974,974,973,973,0,0,0,0
4,0,1016,61,1761,1759,1757,1,48,48,48
4,500,1014,974,974,974,973,0,0,0,0
5,0,1020,62,1765,1764,1793,1,48,48,48
5,500,1021,982,974,973,975,0,0,0,0
6,0,1021,62,1759,1761,1762,1,45,45,45
6,500,1018,977,975,975,975,0,0,0,0
7,0,1019,62,1756,1755,1754,1,46,46,46
7,500,1017,976,974,975,975,0,0,0,0
8,0,1021,61,1760,1759,1760,1,48,48,48
8,500,1021,974,973,973,974,0,0,0,0
9,0,1018,61,1755,1754,1754,1,47,47,47
9,500,1017,973,972,972,996,0,0,0,0
