patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,6,19,22,16,1,50,61,61
0,500,6,16,22,17,16,0,0,0,0
1,0,5702,178,14218,6532,3605,1,50,61,61
1,500,1762,1683,1607,1558,1522,0,0,0,0
2,0,1447,93,2615,2581,1983,1,50,51,51
2,500,1048,981,981,988,980,0,0,0,0
3,0,1055,91,1939,1936,1936,1,47,47,47
3,500,1057,1011,1010,1009,1008,0,0,0,0
4,0,1056,111,1955,1952,1954,1,49,49,49
4,500,1057,1011,1010,1010,1017,0,0,0,0
5,0,1057,112,1959,1958,1958,1,47,47,47
5,500,1057,1010,1009,1009,1009,0,0,0,0
6,0,1057,91,1935,1933,1936,1,41,41,41
6,500,1056,1012,1010,1009,1011,0,0,0,0
7,0,1082,91,1911,1935,1933,1,50,50,50
7,500,1058,1012,1010,1010,1010,0,0,0,0
8,0,1058,92,1938,1939,1934,1,48,48,48
8,500,1057,1010,1008,1008,1008,0,0,0,0
9,0,1058,91,1898,1936,1930,1,50,50,50
9,500,1057,1008,1007,1006,1007,0,0,0,0
