patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,16,18,15,1,50,58,58
0,500,5,12,19,15,14,0,0,0,0
1,0,11356,1876,27517,4593,4075,1,50,62,62
1,500,2086,1970,1869,1793,1739,0,0,0,0
2,0,1720,119,2854,2800,2377,1,50,54,54
2,500,1157,1113,1110,1111,1111,0,0,0,0
3,0,1159,81,2012,2032,2032,1,50,53,53
3,500,1158,1115,1112,1112,1112,0,0,0,0
4,0,1160,82,2017,2039,2042,1,50,53,53
4,500,1165,1114,1118,1119,1113,0,0,0,0
5,0,1159,82,1922,2045,2034,1,50,57,57
5,500,1163,1113,1114,1112,1118,0,0,0,0
6,0,1168,89,2028,2039,2038,1,50,52,52
6,500,1166,1123,1122,1121,1122,0,0,0,0
7,0,1156,82,2034,2031,2030,1,49,49,49
7,500,1157,1115,1113,1112,1113,0,0,0,0
8,0,1155,82,2034,2032,2034,1,48,48,48
8,500,1156,1113,1111,1112,1112,0,0,0,0
9,0,1163,90,2035,2035,2034,1,49,49,49
9,500,1163,1120,1120,1118,1118,0,0,0,0
