patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,24,19,10,1,50,50,50
0,500,7,12,19,19,13,0,0,0,0
1,0,4509,122,12077,3306,3067,1,50,54,54
1,500,1630,1550,1491,1466,1405,0,0,0,0
2,0,1408,135,2404,2148,1746,1,49,49,49
2,500,1021,971,968,968,969,0,0,0,0
3,0,1023,96,1748,1747,1747,1,48,48,48
3,500,1019,970,968,968,968,0,0,0,0
4,0,1020,148,1771,1767,1768,1,43,43,43
4,500,1019,969,969,968,969,0,0,0,0
5,0,1021,148,1773,1772,1772,1,44,44,44
5,500,1022,970,970,969,970,0,0,0,0
6,0,1024,149,1774,1775,1776,1,49,49,49
6,500,1022,970,969,969,969,0,0,0,0
7,0,1021,447,1744,1743,1742,1,44,44,44
7,500,1020,970,969,969,969,0,0,0,0
8,0,1021,148,1771,1777,1771,1,45,45,45
8,500,1019,970,969,970,969,0,0,0,0
9,0,1019,149,1771,1770,1771,1,46,46,46
9,500,2157,969,968,968,967,0,0,0,0
