patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,12,20,20,1,50,52,52
0,500,5,16,16,19,12,0,0,0,0
1,0,4214,121,4715,1732,1731,1,50,52,52
1,500,925,879,878,878,878,0,0,0,0
2,0,1016,115,1899,1897,1898,1,49,49,49
2,500,929,881,880,880,879,0,0,0,0
3,0,929,104,2291,1717,1713,1,41,41,41
3,500,925,883,882,881,882,0,0,0,0
4,0,930,104,1713,1712,1712,1,46,46,46
4,500,929,883,881,882,882,0,0,0,0
5,0,931,103,1723,1719,1715,1,45,45,45
5,500,930,885,883,883,883,0,0,0,0
6,0,946,117,1727,1728,1727,1,45,45,45
6,500,947,897,896,896,896,0,0,0,0
7,0,929,103,1715,1716,1714,1,41,41,41
7,500,930,884,882,882,881,0,0,0,0
8,0,890,65,1665,1664,1662,1,38,38,38
8,500,890,845,843,843,843,0,0,0,0
9,0,887,64,1667,1665,1664,1,40,40,40
9,500,892,844,841,842,841,0,0,0,0
