patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1045,61,1456,1787,1778,1,50,70,70
0,1,500,1039,1780,1770,1770,1770,0,0,0,0
0,2,0,1032,74,1394,1784,1788,1,50,72,72
0,2,500,1032,1788,1786,1786,1787,0,0,0,0
0,3,0,1037,79,1251,1797,1796,1,50,74,74
0,3,500,1037,1800,1801,1798,1801,0,0,0,0
1,3,0,2031,57,1372,1804,1795,1,50,65,65
1,3,500,2024,1801,1809,1804,1797,0,0,0,0
0,4,0,1033,69,1337,1807,1807,1,50,72,72
0,4,500,1036,1812,1809,1809,1810,0,0,0,0
2,4,0,2032,87,1406,1793,1799,1,50,63,63
2,4,500,2031,1810,1800,1796,1809,0,0,0,0
0,5,0,1037,43,1366,1815,1812,1,50,72,72
0,5,500,1037,1817,1816,1814,1813,0,0,0,0
2,5,0,2028,78,1124,1804,1802,1,50,84,84
2,5,500,2036,1797,1807,1813,1810,0,0,0,0
0,6,0,1038,65,1303,1819,1824,1,50,72,72
0,6,500,1044,1831,1828,1825,1826,0,0,0,0
3,6,0,2033,35,1383,1792,1789,1,50,64,64
3,6,500,2173,1807,1803,1793,1794,0,0,0,0
0,7,0,1038,47,1397,1827,1825,1,50,70,70
0,7,500,1039,1829,1826,1825,1827,0,0,0,0
3,7,0,2032,34,1007,1790,1801,1,50,77,77
3,7,500,2032,1802,1811,1809,1815,0,0,0,0
0,8,0,1046,31,1341,1840,1846,1,50,76,76
0,8,500,1043,1843,1849,1841,1842,0,0,0,0
4,8,0,2049,36,1180,1807,1802,1,50,66,66
4,8,500,2034,1791,1802,1800,1790,0,0,0,0
0,9,0,1035,52,1335,1831,1839,1,50,76,76
0,9,500,1038,1836,1835,1835,1835,0,0,0,0
4,9,0,2031,26,859,1791,1793,1,50,91,91
4,9,500,2043,1805,1798,1790,1796,0,0,0,0
