patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,14,15,13,1,50,53,53
0,500,4,17,14,15,11,0,0,0,0
1,0,3549,75,13515,3333,3078,1,50,57,57
1,500,1837,1505,1444,1426,1366,0,0,0,0
2,0,1360,87,2411,2207,1755,1,50,50,50
2,500,983,942,940,940,940,0,0,0,0
3,0,989,62,1753,1753,1752,1,45,45,45
3,500,986,942,941,941,940,0,0,0,0
4,0,989,62,1750,1750,1749,1,48,48,48
4,500,988,941,941,941,941,0,0,0,0
5,0,989,62,1748,1750,1748,1,47,47,47
5,500,988,942,941,942,942,0,0,0,0
6,0,1004,76,1763,1766,1765,1,47,47,47
6,500,1008,956,958,956,956,0,0,0,0
7,0,995,62,1739,1749,1749,1,50,51,51
7,500,991,942,941,941,942,0,0,0,0
8,0,988,62,1760,1749,2900,1,46,46,46
8,500,987,941,941,940,941,0,0,0,0
9,0,983,62,1749,1750,1746,1,48,48,48
9,500,988,941,939,941,940,0,0,0,0
