patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,5,18,20,21,1,50,70,70
0,500,2,13,24,17,15,0,0,0,0
1,0,15368,2451,17178,5020,4400,1,50,70,70
1,500,2232,2099,2011,1915,1843,0,0,0,0
2,0,2629,86,2724,2826,2151,1,50,55,55
2,500,1211,1169,1168,1167,1168,0,0,0,0
3,0,1250,93,2137,2190,2185,1,50,51,51
3,500,1251,1202,1202,1201,1202,0,0,0,0
4,0,1253,91,2057,2192,2191,1,50,53,53
4,500,1253,1204,1203,1202,1203,0,0,0,0
5,0,1252,93,2074,2209,2206,1,50,53,53
5,500,1251,1203,1205,1202,1202,0,0,0,0
6,0,1253,92,2161,2197,2201,1,50,50,50
6,500,1248,1205,1203,1203,1202,0,0,0,0
7,0,1257,92,2020,2200,2193,1,50,56,56
7,500,1255,1205,1203,1202,1202,0,0,0,0
8,0,1250,92,2181,2182,2182,1,48,48,48
8,500,1249,1203,1201,1202,1202,0,0,0,0
9,0,1250,94,2026,2173,2171,1,50,54,54
9,500,1249,1202,1200,1201,1199,0,0,0,0
