patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,973,55,1327,1645,1645,1,50,66,66
0,1,500,975,1650,1651,1661,1659,0,0,0,0
0,2,0,977,60,1252,1674,1674,1,50,72,72
0,2,500,982,1684,1676,1671,1670,0,0,0,0
0,3,0,992,33,1207,1670,1671,1,50,70,70
0,3,500,987,1686,1686,1686,1686,0,0,0,0
1,3,0,1929,38,1484,1667,1671,1,50,58,58
1,3,500,1929,1692,1686,1674,2237,0,0,0,0
0,4,0,994,70,1216,1694,1695,1,50,74,74
0,4,500,990,3308,4135,3687,3317,0,0,0,0
2,4,0,3435,67,2665,2674,2538,1,50,52,52
2,4,500,2720,2309,2144,1858,1865,0,0,0,0
0,5,0,1038,56,1491,1881,1876,1,50,64,64
0,5,500,1036,1885,1883,1888,1882,0,0,0,0
2,5,0,2068,41,1268,1852,1844,1,50,77,77
2,5,500,2068,1844,1854,1860,1851,0,0,0,0
0,6,0,1037,81,1439,1871,1870,1,50,70,70
0,6,500,1038,1876,1886,1887,1885,0,0,0,0
3,6,0,2088,51,1326,1847,1835,1,50,65,65
3,6,500,2083,1860,1858,1849,1840,0,0,0,0
0,7,0,1038,91,1361,1900,1894,1,50,80,80
0,7,500,1050,1903,1899,1909,1895,0,0,0,0
3,7,0,2100,50,1102,1852,1864,1,50,82,82
3,7,500,2099,1861,1844,1849,1861,0,0,0,0
0,8,0,1040,82,1431,1887,1894,1,50,68,68
0,8,500,1040,1890,1885,1884,1884,0,0,0,0
4,8,0,2088,50,1139,1847,2229,1,50,72,72
4,8,500,2092,1843,1837,1857,1855,0,0,0,0
0,9,0,1037,37,1713,1878,1877,1,50,58,58
0,9,500,1034,1884,1885,1883,1883,0,0,0,0
4,9,0,2085,49,898,1848,1843,1,50,98,98
4,9,500,2089,1840,1848,1857,1849,0,0,0,0
