patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,7,10,10,1,50,62,62
0,500,2,10,9,9,9,0,0,0,0
1,0,10844,353,25025,4660,4309,1,50,62,62
1,500,2137,2007,1902,1819,1760,0,0,0,0
2,0,1663,93,2830,2791,2656,1,50,53,53
2,500,1323,1025,1023,1024,1024,0,0,0,0
3,0,1224,120,2145,2200,2201,1,50,50,50
3,500,1116,1076,1074,1074,1080,0,0,0,0
4,0,1147,137,2022,2019,2018,1,49,49,49
4,500,1145,1104,1101,1101,1102,0,0,0,0
5,0,1114,109,1991,1990,1991,1,47,47,47
5,500,1117,1077,1074,1076,1075,0,0,0,0
6,0,1121,109,1992,1989,1989,1,49,49,49
6,500,1119,1077,1076,1075,1075,0,0,0,0
7,0,1118,109,1988,1986,1986,1,45,45,45
7,500,1115,1079,1077,1076,1076,0,0,0,0
8,0,1226,120,2191,2188,2187,1,45,45,45
8,500,1120,1077,1075,1075,1076,0,0,0,0
9,0,1123,109,1993,1992,1992,1,47,47,47
9,500,1116,1075,1073,1073,1074,0,0,0,0
