patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,14,26,14,1,50,60,60
0,500,2,15,23,18,12,0,0,0,0
1,0,6006,171,12072,3085,2906,1,50,60,60
1,500,1443,1397,1364,1195,1127,0,0,0,0
2,0,1086,91,1860,2001,2001,1,50,54,54
2,500,1088,1044,1041,1041,1040,0,0,0,0
3,0,1081,75,1859,1998,1994,1,50,55,55
3,500,1079,1027,1025,1026,1026,0,0,0,0
4,0,1080,74,1839,1990,1988,1,50,55,55
4,500,1079,1028,1027,1027,1027,0,0,0,0
5,0,1079,74,1896,1993,1992,1,50,52,52
5,500,1073,1027,1027,1025,1026,0,0,0,0
6,0,1076,75,1988,1986,1984,1,45,45,45
6,500,1073,1031,1028,1027,1028,0,0,0,0
7,0,1077,75,1974,1989,1987,1,50,50,50
7,500,1078,1028,1028,1028,1026,0,0,0,0
8,0,1100,75,1830,2027,1992,1,50,56,56
8,500,1073,1027,1026,1025,1026,0,0,0,0
9,0,1079,75,1857,1988,1988,1,50,53,53
9,500,1071,1027,1025,1025,1068,0,0,0,0
