patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,15,18,15,1,50,82,82
0,500,5,16,16,19,14,0,0,0,0
1,0,9977,266,16129,5962,5123,1,50,82,82
1,500,2343,2199,2105,2003,1931,0,0,0,0
2,0,1841,93,2898,3018,2880,1,50,67,67
2,500,1325,1281,1280,1280,1280,0,0,0,0
3,0,1367,104,2373,2636,2635,1,50,56,56
3,500,1366,1322,1321,1322,1322,0,0,0,0
4,0,1378,105,2277,2638,2637,1,50,62,62
4,500,1370,1321,1320,1320,1320,0,0,0,0
5,0,1372,122,2449,2644,4019,1,50,55,55
5,500,1371,1324,1323,1322,1323,0,0,0,0
6,0,1368,123,2448,2636,2637,1,50,54,54
6,500,1372,1324,1323,1323,1323,0,0,0,0
7,0,1375,105,2361,2633,2639,1,50,57,57
7,500,1363,1324,1321,1323,1323,0,0,0,0
8,0,1370,105,2391,2631,2798,1,50,55,55
8,500,1360,1330,1321,1321,1321,0,0,0,0
9,0,1366,122,2381,2638,2634,1,50,57,57
9,500,1381,1321,1319,1319,1319,0,0,0,0
