patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,20,19,18,1,50,56,56
0,500,4,13,23,17,10,0,0,0,0
1,0,10009,1149,16537,4232,3764,1,50,56,56
1,500,1871,1779,1711,1626,1583,0,0,0,0
2,0,1570,152,2739,2604,2487,1,48,48,48
2,500,1305,1846,975,967,967,0,0,0,0
3,0,1016,107,1813,1809,1810,1,46,46,46
3,500,1016,971,970,969,970,0,0,0,0
4,0,1016,100,1813,1809,1812,1,47,47,47
4,500,1014,970,969,970,970,0,0,0,0
5,0,1016,99,1817,1816,1813,1,44,44,44
5,500,1015,973,971,970,970,0,0,0,0
6,0,1014,101,1822,1821,1820,1,49,49,49
6,500,1018,972,971,971,972,0,0,0,0
7,0,1018,101,1821,1817,1818,1,49,49,49
7,500,1016,972,972,971,972,0,0,0,0
8,0,1038,122,1840,1845,1837,1,48,48,48
8,500,1038,993,991,991,992,0,0,0,0
9,0,1015,399,1790,1803,1781,1,44,44,44
9,500,1011,972,971,970,970,0,0,0,0
