patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,20,20,17,1,50,71,71
0,500,4,14,19,18,15,0,0,0,0
1,0,16501,2068,17824,4987,4363,1,50,71,71
1,500,2132,2008,1923,1851,1781,0,0,0,0
2,0,1728,101,2696,2924,2648,1,50,61,61
2,500,1160,1115,1114,1114,1114,0,0,0,0
3,0,1158,66,1769,2085,2086,1,50,60,60
3,500,1270,1233,1232,1232,1232,0,0,0,0
4,0,1171,80,1855,2102,2101,1,50,59,59
4,500,1173,1368,1133,1133,1132,0,0,0,0
5,0,1163,66,1885,2086,2087,1,50,57,57
5,500,1274,1233,1234,1233,1232,0,0,0,0
6,0,1159,66,1813,2086,2086,1,50,58,58
6,500,1161,1118,1120,1121,1117,0,0,0,0
7,0,1162,66,1798,2082,2084,1,50,62,62
7,500,1164,1117,1117,1117,1116,0,0,0,0
8,0,1273,73,2032,2299,2300,1,50,58,58
8,500,1271,1233,1232,1232,1231,0,0,0,0
9,0,1158,67,1802,2083,2084,1,50,60,60
9,500,1158,1116,1115,1116,1115,0,0,0,0
