patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,1065,64,1231,1881,1878,1,50,86,86
0,1,500,1068,1886,1883,1884,1882,0,0,0,0
0,2,0,1084,57,1280,1897,1924,1,50,80,80
0,2,500,1086,1904,1903,1902,1901,0,0,0,0
0,3,0,1070,57,1211,1926,1927,1,50,84,84
0,3,500,1070,1935,1936,1937,1936,0,0,0,0
1,3,0,2102,85,1344,1900,1898,1,50,75,75
1,3,500,2101,1920,1913,2116,1913,0,0,0,0
0,4,0,1072,50,1257,1926,1926,1,50,84,84
0,4,500,1070,1933,1930,1929,1931,0,0,0,0
2,4,0,2113,76,1685,1909,1899,1,50,54,54
2,4,500,2114,1901,1916,1912,1900,0,0,0,0
0,5,0,1071,45,1272,1934,3076,1,50,78,78
0,5,500,1070,1952,1942,1942,1943,0,0,0,0
2,5,0,2113,62,1312,1892,1908,1,50,78,78
2,5,500,2116,1915,1901,1907,1916,0,0,0,0
0,6,0,1068,153,1619,1928,1927,1,50,64,64
0,6,500,1066,1933,2168,1934,1933,0,0,0,0
3,6,0,2096,52,1182,1905,1898,1,50,68,68
3,6,500,2097,1899,1912,1910,1900,0,0,0,0
0,7,0,1070,54,1417,1944,1947,1,50,74,74
0,7,500,1068,1952,1948,1951,1950,0,0,0,0
3,7,0,2108,54,1082,2731,1900,1,50,80,80
3,7,500,2099,1912,1899,1899,1912,0,0,0,0
0,8,0,1067,43,1274,1988,1981,1,50,86,86
0,8,500,1068,1989,1994,1988,1990,0,0,0,0
4,8,0,2105,54,1294,1899,1886,1,50,70,70
4,8,500,2103,3966,1907,1901,1892,0,0,0,0
0,9,0,1068,38,1317,1966,1965,1,50,80,80
0,9,500,1068,1974,1970,1971,1970,0,0,0,0
4,9,0,2099,40,932,1887,1901,1,50,95,95
4,9,500,2100,1904,1893,1904,1933,0,0,0,0
