patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,2,22,16,13,1,50,55,55
0,500,5,12,22,18,12,0,0,0,0
1,0,3987,115,7242,1864,1863,1,50,55,55
1,500,1009,971,968,969,968,0,0,0,0
2,0,978,65,1827,1828,1826,1,45,45,45
2,500,976,934,931,932,931,0,0,0,0
3,0,1019,104,1852,1849,1850,1,43,43,43
3,500,1019,973,971,972,971,0,0,0,0
4,0,1056,139,1887,1883,1881,1,41,41,41
4,500,1111,1015,1006,1012,1013,0,0,0,0
5,0,1012,101,1829,1832,1832,1,46,46,46
5,500,1017,978,976,969,970,0,0,0,0
6,0,1024,101,1827,1828,1826,1,43,43,43
6,500,1018,972,971,970,971,0,0,0,0
7,0,1018,100,1828,1827,1828,1,45,45,45
7,500,1018,971,970,970,970,0,0,0,0
8,0,1024,108,1832,1830,1830,1,45,45,45
8,500,1023,978,977,977,978,0,0,0,0
9,0,1023,108,1826,1826,1827,1,39,39,39
9,500,1022,976,976,976,976,0,0,0,0
