patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,5,22,20,14,1,50,51,51
0,500,5,14,18,14,15,0,0,0,0
1,0,3443,2217,11332,3296,3039,1,50,51,51
1,500,1424,1342,1326,1272,1260,0,0,0,0
2,0,1230,125,2430,2323,1891,1,46,46,46
2,500,878,838,836,836,837,0,0,0,0
3,0,880,86,1720,1717,1716,1,45,45,45
3,500,880,838,837,837,837,0,0,0,0
4,0,880,86,1724,1762,1721,1,41,41,41
4,500,882,841,840,839,840,0,0,0,0
5,0,885,89,1749,1748,1747,1,46,46,46
5,500,884,841,839,840,839,0,0,0,0
6,0,883,90,1755,1764,1760,1,42,42,42
6,500,883,843,841,842,841,0,0,0,0
7,0,883,182,1832,1838,1831,1,42,42,42
7,500,1486,1417,888,842,847,0,0,0,0
8,0,972,184,1857,1854,1847,1,42,42,42
8,500,877,842,840,840,842,0,0,0,0
9,0,893,194,1837,1834,1832,1,44,44,44
9,500,896,852,850,851,850,0,0,0,0
