patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,12,19,16,1,48,48,48
0,500,7,11,14,13,15,0,0,0,0
1,0,13297,212,13519,3954,3742,1,50,52,52
1,500,1971,1858,1772,1686,1636,0,0,0,0
2,0,1612,117,2658,2529,2414,1,50,50,50
2,500,1330,1283,1256,1054,943,0,0,0,0
3,0,1012,94,1697,1696,1696,1,48,48,48
3,500,1009,966,964,965,964,0,0,0,0
4,0,988,73,1672,1671,1671,1,45,45,45
4,500,987,944,945,944,944,0,0,0,0
5,0,987,962,962,961,961,0,0,0,0
5,500,988,946,952,945,944,0,0,0,0
6,0,992,73,1675,1675,1675,1,46,46,46
6,500,996,945,945,944,945,0,0,0,0
7,0,995,72,1708,1671,1669,1,38,38,38
7,500,993,946,945,946,945,0,0,0,0
8,0,994,73,1670,1672,1673,1,44,44,44
8,500,993,943,943,943,943,0,0,0,0
9,0,1015,95,1689,1690,1688,1,44,44,44
9,500,1009,965,965,965,965,0,0,0,0
