patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,18,18,22,1,50,64,64
0,500,5,13,20,16,19,0,0,0,0
1,0,7045,125,16826,4776,4221,1,50,64,64
1,500,2056,1920,1842,1780,2320,0,0,0,0
2,0,1665,121,2674,2842,2488,1,50,58,58
2,500,1126,1079,1079,1079,1077,0,0,0,0
3,0,1121,77,1951,2050,2049,1,50,52,52
3,500,1122,1081,1080,1086,1080,0,0,0,0
4,0,1128,77,1903,2057,2054,1,50,55,55
4,500,1128,1081,1080,1080,1080,0,0,0,0
5,0,1130,77,1914,2054,2055,1,50,55,55
5,500,1129,1083,1080,1082,1081,0,0,0,0
6,0,1127,78,2001,2050,2048,1,50,51,51
6,500,1127,1083,1081,1082,1081,0,0,0,0
7,0,1160,107,2089,2087,2089,1,48,48,48
7,500,1160,1113,1112,1112,1112,0,0,0,0
8,0,1134,77,1870,2060,2057,1,50,56,56
8,500,1131,1083,1091,1090,1089,0,0,0,0
9,0,1141,77,2053,2071,2081,1,50,50,50
9,500,1133,1082,1100,1089,1087,0,0,0,0
