patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,6,15,17,17,1,50,56,56
0,500,4,16,16,16,16,0,0,0,0
1,0,4200,3821,15554,4380,4108,1,50,60,60
1,500,1964,1851,1780,1713,1631,0,0,0,0
2,0,1612,119,2887,2744,2611,1,50,51,51
2,500,1323,1298,982,971,971,0,0,0,0
3,0,1017,76,1846,1866,1866,1,50,53,53
3,500,1020,975,973,973,973,0,0,0,0
4,0,1018,76,1875,1875,1881,1,48,48,48
4,500,1016,976,974,973,974,0,0,0,0
5,0,1017,76,1859,1887,1873,1,50,52,52
5,500,1008,977,973,974,973,0,0,0,0
6,0,2068,120,2157,2146,2143,1,50,50,50
6,500,1001,976,973,974,974,0,0,0,0
7,0,1011,76,1819,1871,1868,1,50,54,54
7,500,1109,1082,1075,1076,1075,0,0,0,0
8,0,1009,75,1793,1870,1868,1,50,55,55
8,500,1012,973,972,972,972,0,0,0,0
9,0,1013,75,1857,1865,1866,1,50,51,51
9,500,1011,972,971,971,971,0,0,0,0
