patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,2,18,14,9,1,48,48,48
0,500,4,13,17,9,13,0,0,0,0
1,0,7236,156,21799,4053,3694,1,50,52,52
1,500,1952,1851,1781,1689,1643,0,0,0,0
2,0,1618,106,2676,2545,2434,1,49,49,49
2,500,1348,1172,1104,1104,1104,0,0,0,0
3,0,1137,76,1951,1949,1949,1,49,49,49
3,500,1134,1105,1105,1105,1104,0,0,0,0
4,0,1136,76,1948,1948,1947,1,48,48,48
4,500,1140,1105,1106,1105,1104,0,0,0,0
5,0,1144,76,1950,1948,1947,1,46,46,46
5,500,1144,1107,1106,1107,1106,0,0,0,0
6,0,1143,77,1949,1947,1948,1,42,42,42
6,500,1134,1108,1107,1107,1107,0,0,0,0
7,0,1169,104,1978,1978,1979,1,47,47,47
7,500,1065,1028,1027,1027,1027,0,0,0,0
8,0,1041,69,1772,1762,1762,1,45,45,45
8,500,1041,1003,1002,1001,1003,0,0,0,0
9,0,1038,69,1763,1762,1762,1,45,45,45
9,500,1039,1002,1001,1001,1001,0,0,0,0
