patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,6,20,16,16,1,50,54,54
0,500,5,14,21,17,12,0,0,0,0
1,0,9487,211,12405,4083,3633,1,50,54,54
1,500,1884,5739,1676,1615,1552,0,0,0,0
2,0,1542,142,2610,2482,2374,1,45,45,45
2,500,1294,1026,960,960,959,0,0,0,0
3,0,1004,94,1732,1731,1730,1,45,45,45
3,500,1008,961,962,961,960,0,0,0,0
4,0,1010,93,1735,1732,1787,1,46,46,46
4,500,1003,962,961,961,960,0,0,0,0
5,0,1019,95,1752,1749,1748,1,46,46,46
5,500,1009,964,963,963,962,0,0,0,0
6,0,1108,105,1927,1926,1928,1,46,46,46
6,500,1013,965,964,963,963,0,0,0,0
7,0,1010,95,1748,1748,1749,1,41,41,41
7,500,1010,963,964,963,962,0,0,0,0
8,0,1045,94,1747,1745,1745,1,43,43,43
8,500,1010,962,962,961,961,0,0,0,0
9,0,1028,115,1784,1760,1760,1,49,49,49
9,500,1028,981,979,980,979,0,0,0,0
