versionstart,versionend,ms
0,0,8.51177394034537
0,1,5.97723704866562
0,2,5.7778649921507075
0,3,5.419937205651491
0,4,5.406593406593407
0,5,5.156200941915228
0,6,5.291993720565149
0,7,5.381475667189953
0,8,4.945839874411303
0,9,5.061224489795919
0,10,4.9945054945054945
0,11,5.248822605965463
0,12,5.038461538461538
0,13,4.874411302982732
0,14,4.9026687598116165
0,15,5.0102040816326525
0,16,4.833594976452119
0,17,4.892464678178964
0,18,4.865777080062795
0,19,4.91287284144427
0,20,4.923076923076923
0,21,5.0102040816326525
0,22,4.864207221350078
0,23,4.7001569858712715
0,24,4.971742543171114
0,25,4.943485086342228
0,26,4.961538461538462
0,27,4.874411302982732
0,28,4.961538461538462
0,29,4.828100470957613
0,30,4.930926216640502
0,31,4.984301412872841
0,32,5.14756671899529
0,33,4.846153846153847
0,34,4.846153846153847
0,35,4.689952904238618
0,36,4.992150706436421
0,37,5.02276295133438
0,38,4.90502354788069
0,39,4.876766091051806
0,40,4.708006279434851
0,41,4.90502354788069
0,42,5.0102040816326525
0,43,4.874411302982732
0,44,4.933281004709576
0,45,5.051020408163265
0,46,5.206436420722135
0,47,5.051020408163265
0,48,5.043171114599686
0,49,5.063579277864992
0,50,5.173469387755102
0,51,4.974097331240188
0,52,5.05337519623234
0,53,5.063579277864992
0,54,5.112244897959183
0,55,5.112244897959183
0,56,5.1020408163265305
0,57,5.226844583987441
0,58,5.138147566718995
0,59,5.0863422291993725
0,60,5.163265306122449
0,61,5.21193092621664
0,62,5.237833594976452
0,63,5.189167974882261
0,64,5.153061224489796
0,65,5.0941915227629515
0,66,5.142857142857142
0,67,5.104395604395604
0,68,5.2095761381475665
0,69,5.142857142857142
0,70,5.181318681318681
0,71,5.1020408163265305
0,72,5.13265306122449
0,73,5.181318681318681
0,74,5.083987441130299
0,75,5.21978021978022
0,76,5.30690737833595
0,77,5.222135007849293
0,78,5.145211930926217
0,79,5.222135007849293
0,80,5.160910518053376
0,81,5.2888540031397175
0,82,5.142857142857142
0,83,5.2888540031397175
0,84,5.849293563579278
0,85,5.252747252747253
0,86,5.270800627943485
0,87,5.370486656200942
0,88,5.465463108320251
0,89,5.434850863422292
0,90,5.452904238618524
0,91,5.572998430141287
0,92,5.550235478806908
0,93,5.350078492935635
0,94,5.357927786499214
0,95,5.3861852433281
0,96,5.429356357927786
0,97,5.350078492935635
0,98,5.339874411302983
0,99,5.414442700156986
0,100,5.354788069073783
0,101,5.240188383045526
0,102,5.3092621664050235
0,103,5.455259026687598
