patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,6,4,0
1,0,-2,149,120,0
2,0,-2,144,119,0
3,0,-2,157,119,0
4,0,-2,152,119,0
5,0,-2,145,119,0
6,0,-2,149,119,0
7,0,-2,147,119,0
8,0,-2,145,118,0
9,0,-2,156,118,0
10,0,-2,147,119,0
11,0,-2,150,119,0
12,0,-2,148,119,0
13,0,-2,142,119,0
14,0,-2,146,120,0
15,0,-2,148,119,0
16,0,-2,143,119,0
17,0,-2,147,119,0
18,0,-2,165,114,0
19,0,-2,122,114,0
20,0,-2,129,115,0
21,0,-2,128,114,0
22,0,-2,133,115,0
23,0,-2,184,139,0
24,0,-2,154,140,0
25,0,-2,148,140,0
26,0,-2,155,145,0
27,0,-2,155,140,0
28,0,-2,152,140,0
29,0,-2,153,143,0
30,0,-2,152,140,0
31,0,-2,150,140,0
32,0,-2,157,140,0
33,0,-2,149,141,0
34,0,-2,148,147,0
35,0,-2,168,126,0
36,0,-2,152,140,0
37,0,-2,154,146,0
38,0,-2,149,140,0
39,0,-2,148,140,0
40,0,-2,157,141,0
41,0,-2,151,141,0
42,0,-2,151,143,0
43,0,-2,154,140,0
44,0,-2,155,140,0
45,0,-2,149,147,0
46,0,-2,149,141,0
47,0,-2,149,140,0
48,0,-2,158,141,0
49,0,-2,148,141,0
50,0,-2,155,139,0
51,0,-2,151,140,0
52,0,-2,148,139,0
53,0,-2,150,146,0
54,0,-2,146,140,0
55,0,-2,150,140,0
56,0,-2,163,131,0
57,0,-2,152,127,0
58,0,-2,142,127,0
59,0,-2,145,128,0
60,0,-2,147,127,0
61,0,-2,149,127,0
62,0,-2,148,128,0
63,0,-2,149,127,0
64,0,-2,144,127,0
65,0,-2,147,128,0
66,0,-2,152,127,0
67,0,-2,151,128,0
68,0,-2,152,128,0
69,0,-2,150,128,0
70,0,-2,146,128,0
71,0,-2,153,128,0
72,0,-2,151,128,0
73,0,-2,151,129,0
74,0,-2,151,128,0
75,0,-2,151,127,0
76,0,-2,152,128,0
77,0,-2,151,128,0
78,0,-2,152,128,0
79,0,-2,152,127,0
80,0,-2,152,128,0
81,0,-2,148,127,0
82,0,-2,156,128,0
83,0,-2,148,127,0
84,0,-2,150,128,0
85,0,-2,149,127,0
86,0,-2,149,128,0
87,0,-2,152,130,0
88,0,-2,152,128,0
