patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,139,99,0
0,2,0,-2,143,100,0
0,3,0,-2,143,98,0
1,3,0,-2,246,104,0
0,4,0,-2,143,99,0
2,4,0,-2,243,104,0
0,5,0,-2,140,99,0
2,5,0,-2,245,103,0
0,6,0,-2,138,98,0
3,6,0,-2,238,103,0
0,7,0,-2,143,98,0
3,7,0,-2,244,104,0
0,8,0,-2,142,99,0
4,8,0,-2,245,103,0
0,9,0,-2,140,98,0
4,9,0,-2,243,103,0
0,10,0,-2,143,98,0
5,10,0,-2,244,103,0
0,11,0,-2,139,98,0
5,11,0,-2,240,103,0
0,12,0,-2,135,98,0
6,12,0,-2,237,103,0
0,13,0,-2,137,98,0
6,13,0,-2,241,104,0
0,14,0,-2,139,98,0
7,14,0,-2,240,103,0
0,15,0,-2,135,98,0
7,15,0,-2,236,103,0
0,16,0,-2,134,98,0
8,16,0,-2,240,103,0
0,17,0,-2,142,99,0
8,17,0,-2,234,104,0
0,18,0,-2,114,115,1
9,18,0,-2,216,104,0
0,19,0,-2,117,116,1
9,19,0,-2,217,103,0
0,20,0,-2,113,115,1
10,20,0,-2,217,103,0
0,21,0,-2,114,115,1
10,21,0,-2,216,104,0
0,22,0,-2,113,116,1
11,22,0,-2,217,104,0
0,23,0,-2,141,106,1
11,23,0,-2,244,106,2
0,24,0,-2,142,106,1
12,24,0,-2,244,107,2
0,25,0,-2,137,106,1
12,25,0,-2,246,106,2
0,26,0,-2,137,107,1
13,26,0,-2,240,106,2
0,27,0,-2,137,106,1
13,27,0,-2,245,106,2
0,28,0,-2,139,106,1
14,28,0,-2,242,107,2
0,29,0,-2,142,106,1
14,29,0,-2,245,106,2
0,30,0,-2,141,127,1
15,30,0,-2,244,106,2
0,31,0,-2,141,106,1
15,31,0,-2,249,106,2
0,32,0,-2,139,106,1
16,32,0,-2,244,113,2
0,33,0,-2,140,106,1
16,33,0,-2,244,106,2
0,34,0,-2,148,107,1
17,34,0,-2,245,106,2
0,35,0,-2,128,107,2
17,35,0,-2,235,106,2
0,36,0,-2,142,112,1
18,36,0,-2,224,114,3
0,37,0,-2,141,112,1
18,37,0,-2,224,106,3
0,38,0,-2,143,116,1
19,38,0,-2,220,107,3
0,39,0,-2,141,111,1
19,39,0,-2,229,107,3
0,40,0,-2,142,112,1
20,40,0,-2,223,114,3
0,41,0,-2,141,112,1
20,41,0,-2,223,107,3
0,42,0,-2,141,119,1
21,42,0,-2,224,107,3
0,43,0,-2,141,112,1
21,43,0,-2,229,107,3
0,44,0,-2,141,112,1
22,44,0,-2,223,114,3
0,45,0,-2,141,112,1
22,45,0,-2,223,107,3
0,46,0,-2,140,118,1
23,46,0,-2,245,105,1
0,47,0,-2,141,112,1
23,47,0,-2,261,105,1
0,48,0,-2,141,112,1
24,48,0,-2,245,111,1
0,49,0,-2,146,112,1
24,49,0,-2,246,105,1
0,50,0,-2,148,112,1
25,50,0,-2,248,106,1
0,51,0,-2,143,113,1
25,51,0,-2,251,105,1
0,52,0,-2,141,111,1
26,52,0,-2,252,105,1
0,53,0,-2,141,112,1
26,53,0,-2,246,104,1
0,54,0,-2,143,111,1
27,54,0,-2,245,105,1
0,55,0,-2,142,119,1
27,55,0,-2,246,105,1
0,56,0,-2,141,112,1
28,56,0,-2,252,104,1
0,57,0,-2,141,112,1
28,57,0,-2,250,108,1
0,58,0,-2,143,112,1
29,58,0,-2,245,105,1
0,59,0,-2,141,118,1
29,59,0,-2,245,104,1
0,60,0,-2,140,111,1
30,60,0,-2,252,105,1
0,61,0,-2,141,112,1
30,61,0,-2,245,111,1
0,62,0,-2,141,113,1
31,62,0,-2,245,104,1
0,63,0,-2,148,112,1
31,63,0,-2,246,104,1
0,64,0,-2,140,111,1
32,64,0,-2,254,105,1
0,65,0,-2,142,112,1
32,65,0,-2,246,104,1
0,66,0,-2,141,112,1
33,66,0,-2,245,104,1
0,67,0,-2,142,112,1
33,67,0,-2,244,104,1
0,68,0,-2,140,112,1
34,68,0,-2,245,104,1
0,69,0,-2,141,112,1
34,69,0,-2,244,105,1
0,70,0,-2,141,112,1
35,70,0,-2,233,105,1
0,71,0,-2,143,112,1
35,71,0,-2,234,104,1
0,72,0,-2,141,112,1
36,72,0,-2,247,103,0
0,73,0,-2,141,112,1
36,73,0,-2,245,102,0
0,74,0,-2,139,112,1
37,74,0,-2,245,103,0
0,75,0,-2,140,112,1
37,75,0,-2,246,103,0
0,76,0,-2,142,120,1
38,76,0,-2,246,102,0
0,77,0,-2,141,112,1
38,77,0,-2,247,103,0
0,78,0,-2,142,112,1
39,78,0,-2,246,103,0
0,79,0,-2,142,112,1
39,79,0,-2,244,102,0
0,80,0,-2,141,112,1
40,80,0,-2,245,102,0
0,81,0,-2,142,112,1
40,81,0,-2,247,103,0
0,82,0,-2,141,112,1
41,82,0,-2,245,104,0
0,83,0,-2,142,111,1
41,83,0,-2,245,103,0
0,84,0,-2,141,120,1
42,84,0,-2,246,102,0
0,85,0,-2,142,112,1
42,85,0,-2,247,102,0
0,86,0,-2,141,112,1
43,86,0,-2,246,103,0
0,87,0,-2,142,112,1
43,87,0,-2,245,102,0
0,88,0,-2,142,112,1
44,88,0,-2,245,102,0
