versionstart,versionend,ms
0,0,1.153846153846154
0,1,1.0
0,2,1.2307692307692308
0,3,1.692307692307692
0,4,1.7692307692307692
0,5,2.153846153846154
0,6,2.5384615384615383
0,7,2.769230769230769
0,8,3.0
0,9,3.076923076923077
