version,ms
0,0.0257692
1,0.0406923
2,0.0367692
3,0.0353846
4,0.041
5,0.0452308
6,0.0478462
7,0.0512308
8,0.0553077
9,0.0593077
10,0.0626923
11,0.0643077
12,0.0686923
13,0.0693077
14,0.0743077
15,0.0762308
16,0.0813846
17,0.0846154
18,0.0873846
19,0.091
20,0.0940769
21,0.0981538
22,0.100692
23,0.104692
24,0.107846
25,0.111846
26,0.115692
27,0.118923
28,0.122538
29,0.126538
30,0.130385
31,0.133
32,0.136385
33,0.140923
34,0.143923
35,0.147077
36,0.150308
37,0.154
38,0.158154
39,0.161846
40,0.164692
41,0.168615
42,0.170923
43,0.176462
44,0.181154
45,0.185462
46,0.191462
47,0.196538
48,0.201846
49,0.206385
50,0.210923
51,0.216385
52,0.219846
53,0.224154
54,0.229231
55,0.236231
56,0.240385
57,0.249923
58,0.248538
59,0.252385
60,0.261692
61,0.274615
62,0.276231
63,0.285923
64,0.294154
65,0.312154
66,0.321231
67,0.319769
68,0.339923
69,0.333462
70,0.346231
71,0.355769
72,0.356385
73,0.367846
74,0.371538
75,0.373462
76,0.380231
77,0.377308
78,0.383538
79,0.383846
80,0.394538
81,0.399692
82,0.401308
83,0.404846
84,0.409769
85,0.411846
86,0.421769
87,0.416462
88,0.422692
89,0.43
90,0.429769
91,0.434
92,0.441538
93,0.442154
94,0.447846
95,0.450231
96,0.454769
97,0.461077
98,0.461308
99,0.469615
100,0.470769
101,0.479769
102,0.481385
103,0.485154
104,0.484846
105,0.493385
106,0.496
107,0.498462
108,0.505923
109,0.507846
110,0.510692
111,0.517615
112,0.520769
113,0.529538
114,0.529
115,0.535385
116,0.540077
117,0.542385
118,0.546615
119,0.552231
120,0.556538
121,0.560154
122,0.568846
123,0.570769
124,0.575769
125,0.583154
126,0.579385
127,0.586231
128,0.589308
129,0.592923
130,0.597615
131,0.599692
132,0.605154
133,0.612308
134,0.615231
135,0.620769
136,0.621154
137,0.624615
138,0.626462
139,0.634538
140,0.639308
141,0.640154
142,0.644692
143,0.650769
144,0.658692
145,0.660462
146,0.665077
147,0.671
148,0.668308
149,0.670615
150,0.677154
151,0.680692
152,0.683769
153,0.686692
154,0.696769
155,0.695538
156,0.705615
157,0.700154
158,0.709923
159,0.709615
160,0.712308
161,0.715231
162,0.725846
163,0.725692
164,0.730385
165,0.731769
166,0.734231
167,0.738231
168,0.740692
169,0.742538
170,0.755077
171,0.749846
172,0.755692
173,0.759231
174,0.761231
175,0.764692
176,0.767231
177,0.773308
178,0.777538
179,0.780308
180,0.782
181,0.786615
182,0.793538
183,0.799615
184,0.804231
185,0.805385
186,0.809
187,0.812231
188,0.820846
189,0.822385
190,0.830231
191,0.829308
192,0.835154
193,0.839462
194,0.847308
195,0.845462
196,0.849615
197,0.855692
198,0.858077
199,0.859308
200,0.865615
201,0.867462
202,0.873769
203,0.874462
204,0.88
205,0.884385
206,0.883154
207,0.891538
208,0.892385
209,0.897769
210,0.902077
211,0.906462
212,0.911692
213,0.914538
214,0.914769
215,0.921538
216,0.921231
217,0.93
218,0.928077
