patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,8924,164,0
1,0,-2,138,141,0
2,0,-2,138,138,0
3,0,-2,138,141,0
4,0,-2,238,137,0
5,0,-2,3,2,0
6,0,-2,224,108,0
7,0,-2,108,108,0
8,0,-2,108,108,0
9,0,-2,110,108,0
