version,ms
0,805.12
1,832.7
2,790.34
3,834.0
4,731.14
5,717.54
6,752.0
7,744.24
8,856.8
9,826.84
10,868.08
11,905.06
12,830.5
13,1007.74
14,875.6
15,676.62
16,789.36
17,880.66
18,829.2
19,974.24
20,945.44
21,1065.56
22,1010.98
23,936.26
24,884.22
25,981.04
26,915.38
27,775.14
28,1010.4
29,930.26
30,811.46
31,605.92
32,1116.14
33,1061.16
34,1076.14
35,1097.42
36,1097.46
37,1052.58
38,1106.44
39,972.86
40,1033.12
41,1019.96
42,1066.58
43,953.32
44,1217.7
45,957.28
46,1057.58
47,960.36
48,1006.34
49,1034.0
50,1044.96
51,1064.72
52,986.8
53,1068.3
54,1088.88
55,921.22
56,968.18
57,999.42
