version,ms
0,0.04
1,0.0389231
2,0.0359231
3,0.0434615
4,0.0448462
5,0.0480769
6,0.0533846
7,0.0564615
8,0.0581538
9,0.0632308
10,0.0658462
11,0.0685385
12,0.0726923
13,0.0752308
14,0.0827692
15,0.0882308
16,0.0945385
17,0.0995385
18,0.104308
19,0.110615
20,0.116308
21,0.120692
22,0.122846
23,0.128692
24,0.133615
25,0.137692
26,0.142385
27,0.147308
28,0.157385
29,0.160846
30,0.165923
31,0.172462
32,0.176923
33,0.184385
34,0.189231
35,0.195769
36,0.200231
37,0.206308
38,0.212385
39,0.217769
40,0.223923
41,0.228154
42,0.234308
43,0.243385
44,0.249462
45,0.253308
46,0.257615
47,0.262846
48,0.275846
49,0.277077
50,0.293154
51,0.304462
52,0.309308
53,0.317231
54,0.320538
55,0.327538
56,0.340615
57,0.350769
58,0.355462
59,0.361769
60,0.367
61,0.374308
62,0.386769
63,0.389462
64,0.397308
65,0.402154
66,0.411846
67,0.416769
68,0.423769
69,0.424385
70,0.439462
71,0.442
72,0.455308
73,0.454077
74,0.466154
75,0.471462
76,0.468077
77,0.480846
78,0.484154
79,0.495385
80,0.504308
81,0.501846
82,0.513
83,0.516615
84,0.518385
85,0.523846
86,0.532769
87,0.535615
