versionstart,versionend,ms
0,0,0.00110989
0,1,0.0070643649999999995
0,2,0.01040269
0,3,0.013234699999999999
0,4,0.01610675
0,5,0.017250349999999998
0,6,0.0205824
0,7,0.0230777
0,8,0.02579435
0,9,0.0277339
0,10,0.031035350000000003
0,11,0.0341507
0,12,0.03607535
0,13,0.03964285
0,14,0.05406905
0,15,0.060707250000000004
0,16,0.06832025
0,17,0.07508165
0,18,0.079146
0,19,0.08917345
0,20,0.0929749
0,21,0.0988353
0,22,0.10068145
0,23,0.1099655
0,24,0.1160445
0,25,0.12268
0,26,0.1264435
0,27,0.1313945
0,28,0.1388015
0,29,0.1462165
0,30,0.1519725
0,31,0.15767799999999998
0,32,0.1634005
0,33,0.1715295
0,34,0.177526
0,35,0.1821395
0,36,0.190427
0,37,0.196752
0,38,0.202065
0,39,0.209001
0,40,0.2148405
0,41,0.220304
0,42,0.227399
0,43,0.232153
0,44,0.238234
0,45,0.24717999999999998
0,46,0.251756
0,47,0.2584955
0,48,0.262889
0,49,0.26782
0,50,0.2730055
0,51,0.2759025
0,52,0.2814005
0,53,0.288585
0,54,0.2921995
0,55,0.2968845
0,56,0.3031335
0,57,0.30812
0,58,0.314726
0,59,0.31764650000000005
0,60,0.322536
0,61,0.33408249999999995
0,62,0.333091
0,63,0.340671
0,64,0.34516800000000003
0,65,0.3516765
0,66,0.3540205
0,67,0.35843749999999996
0,68,0.364957
0,69,0.3727825
0,70,0.37354
0,71,0.380532
0,72,0.3886305
0,73,0.392624
0,74,0.3954435
0,75,0.40323600000000004
0,76,0.4061035
0,77,0.4104025
0,78,0.4154265
0,79,0.41904399999999997
0,80,0.42566000000000004
0,81,0.4272865
0,82,0.432821
0,83,0.43816
0,84,0.444956
0,85,0.4534195
0,86,0.4558685
0,87,0.4576325
