version,ms
0,0.192653
1,0.178102
2,0.177367
3,0.18351
4,0.177041
5,0.182959
6,0.180694
7,0.182612
8,0.183265
9,0.179367
10,0.183184
11,0.183163
12,0.185796
13,0.18602
14,0.206408
15,0.213122
16,0.221082
17,0.229082
18,0.230367
19,0.239388
20,0.245041
21,0.250306
22,0.251918
23,0.256408
24,0.262694
25,0.269245
26,0.275122
27,0.281592
28,0.285122
29,0.297
30,0.296184
31,0.306592
32,0.30602
33,0.31449
34,0.316898
35,0.321388
36,0.326531
37,0.332469
38,0.334776
39,0.342163
40,0.346571
41,0.351163
42,0.360878
43,0.36149
44,0.363571
45,0.374041
46,0.375837
47,0.382673
48,0.385082
49,0.392061
50,0.391796
51,0.398449
52,0.401306
53,0.403898
54,0.406
55,0.410633
56,0.416755
57,0.418429
58,0.423429
59,0.417388
60,0.419694
61,0.426776
62,0.428571
63,0.434245
64,0.437878
65,0.440735
66,0.444184
67,0.450163
68,0.452592
69,0.45198
70,0.454755
71,0.454796
72,0.462245
73,0.461041
74,0.463939
75,0.463653
76,0.470184
77,0.473653
78,0.478224
79,0.479082
80,0.483429
81,0.487816
82,0.489898
83,0.496612
84,0.501
85,0.502816
86,0.502755
87,0.503367
