versionstart,versionend,ms
0,0,0.561184
0,1,0.539837
0,2,0.544429
0,3,0.526184
0,4,0.534388
0,5,0.526245
0,6,0.53698
0,7,0.536735
0,8,0.547796
0,9,0.535592
0,10,0.536571
0,11,0.538306
0,12,0.533061
0,13,0.525694
0,14,0.531959
0,15,0.526918
0,16,0.525857
0,17,0.522367
0,18,0.527224
0,19,0.513204
0,20,0.52002
0,21,0.525673
0,22,0.520653
0,23,0.527633
0,24,0.522082
0,25,0.525429
0,26,0.517122
0,27,0.513714
0,28,0.525184
0,29,0.520041
0,30,0.492224
0,31,0.499653
0,32,0.492653
0,33,0.485265
0,34,0.486429
0,35,0.487694
0,36,0.490612
0,37,0.491612
0,38,0.49098
0,39,0.502327
0,40,0.514694
0,41,0.501898
0,42,0.491939
0,43,0.486388
0,44,0.488776
0,45,0.486898
0,46,0.48802
0,47,0.49002
0,48,0.488653
0,49,0.499429
0,50,0.493163
0,51,0.488327
0,52,0.488796
0,53,0.491102
0,54,0.488633
0,55,0.489
0,56,0.490959
0,57,0.504959
0,58,0.493592
0,59,0.49602
0,60,0.496061
0,61,0.497
0,62,0.497694
0,63,0.497837
0,64,0.49702
0,65,0.496816
0,66,0.499531
0,67,0.508
0,68,0.492735
0,69,0.491755
0,70,0.491735
0,71,0.491041
0,72,0.491857
0,73,0.49349
0,74,0.500551
0,75,0.492245
0,76,0.508041
0,77,0.492776
0,78,0.502755
0,79,0.506571
0,80,0.498041
0,81,0.506898
0,82,0.499469
0,83,0.508878
0,84,0.498408
0,85,0.506918
0,86,0.501755
0,87,0.507878
0,88,0.50102
0,89,0.508755
0,90,0.501592
0,91,0.515265
0,92,0.503163
0,93,0.512082
0,94,0.508265
0,95,0.510306
0,96,0.503755
0,97,0.511633
0,98,0.502694
0,99,0.510857
0,100,0.503
0,101,0.509388
0,102,0.504612
0,103,0.512408
0,104,0.501531
0,105,0.508796
0,106,0.499898
0,107,0.514571
0,108,0.500857
0,109,0.510571
0,110,0.500306
0,111,0.507898
0,112,0.50098
0,113,0.509429
0,114,0.498857
0,115,0.510163
0,116,0.499735
0,117,0.506469
0,118,0.507612
0,119,0.528163
0,120,0.529306
0,121,0.496061
0,122,0.498571
0,123,0.498408
0,124,0.50151
0,125,0.500163
0,126,0.500388
0,127,0.500571
0,128,0.500939
0,129,0.501959
0,130,0.513041
0,131,0.497735
0,132,0.499408
0,133,0.499837
0,134,0.50049
0,135,0.499102
0,136,0.498898
0,137,0.500204
0,138,0.499388
0,139,0.498204
0,140,0.499082
0,141,0.501735
0,142,0.505143
0,143,0.498429
0,144,0.500327
0,145,0.500755
0,146,0.50251
0,147,0.498163
0,148,0.500061
0,149,0.502571
0,150,0.503082
0,151,0.498653
0,152,0.499469
0,153,0.512612
0,154,0.499531
0,155,0.501633
0,156,0.500347
0,157,0.498939
0,158,0.504898
0,159,0.500449
0,160,0.499571
0,161,0.501122
0,162,0.500571
0,163,0.499082
0,164,0.499571
0,165,0.500714
0,166,0.498898
0,167,0.500163
0,168,0.501388
0,169,0.498408
0,170,0.500633
0,171,0.500449
0,172,0.502367
0,173,0.503531
0,174,0.502184
0,175,0.506224
0,176,0.501796
0,177,0.499918
0,178,0.500592
0,179,0.499245
0,180,0.502878
0,181,0.501837
0,182,0.503122
0,183,0.501592
0,184,0.502673
0,185,0.505694
0,186,0.506551
0,187,0.504755
0,188,0.506837
0,189,0.503857
0,190,0.504796
0,191,0.506694
0,192,0.514347
0,193,0.508082
0,194,0.50902
0,195,0.509327
0,196,0.510245
0,197,0.511143
0,198,0.509143
0,199,0.510796
0,200,0.510327
0,201,0.510776
0,202,0.506122
0,203,0.511408
0,204,0.511388
0,205,0.509918
0,206,0.520367
0,207,0.518714
0,208,0.511163
0,209,0.515673
0,210,0.509388
0,211,0.510041
0,212,0.509143
0,213,0.512204
0,214,0.520408
0,215,0.510408
0,216,0.512571
0,217,0.510939
0,218,0.510102
0,219,0.509571
0,220,0.509429
0,221,0.509714
0,222,0.514429
0,223,0.511633
0,224,0.514
0,225,0.513735
0,226,0.515673
0,227,0.511837
0,228,0.511245
0,229,0.510204
0,230,0.512367
0,231,0.513245
0,232,0.511612
0,233,0.512837
0,234,0.511918
0,235,0.512429
0,236,0.512306
0,237,0.515633
0,238,0.513102
0,239,0.52851
0,240,0.511224
0,241,0.514735
0,242,0.512531
0,243,0.517673
0,244,0.512367
0,245,0.518735
0,246,0.519347
0,247,0.516408
0,248,0.513286
0,249,0.516265
0,250,0.537306
0,251,0.513224
0,252,0.512878
0,253,0.515245
0,254,0.516347
0,255,0.513327
0,256,0.527224
0,257,0.515429
0,258,0.51151
0,259,0.541714
0,260,0.516102
0,261,0.516531
0,262,0.518612
0,263,0.540204
0,264,0.51249
0,265,0.512939
0,266,0.549388
0,267,0.516612
0,268,0.51351
0,269,0.519469
0,270,0.527429
0,271,0.528878
0,272,0.540245
0,273,0.514551
0,274,0.52698
0,275,0.515918
0,276,0.539245
0,277,0.513735
0,278,0.515082
0,279,0.517735
0,280,0.518224
0,281,0.517857
0,282,0.540898
0,283,0.516102
0,284,0.520245
0,285,0.519245
0,286,0.518673
0,287,0.517306
0,288,0.517469
0,289,0.521388
0,290,0.530163
0,291,0.520265
0,292,0.538857
0,293,0.517612
0,294,0.516408
0,295,0.517776
0,296,0.517143
0,297,0.519184
0,298,0.515408
0,299,0.517633
0,300,0.515816
0,301,0.518061
0,302,0.530306
0,303,0.520224
0,304,0.522571
0,305,0.521224
0,306,0.518286
0,307,0.51598
0,308,0.516939
0,309,0.521959
0,310,0.518184
0,311,0.52202
0,312,0.518612
0,313,0.519102
0,314,0.519102
0,315,0.519245
0,316,0.51949
0,317,0.520898
0,318,0.519449
0,319,0.521694
0,320,0.520408
0,321,0.520122
0,322,0.519633
0,323,0.519204
0,324,0.517939
0,325,0.522449
0,326,0.51549
0,327,0.516796
0,328,0.518551
0,329,0.517612
0,330,0.520531
0,331,0.517571
0,332,0.518939
0,333,0.518082
0,334,0.518184
0,335,0.518041
0,336,0.516551
0,337,0.517837
0,338,0.517551
0,339,0.521653
0,340,0.514959
0,341,0.516633
0,342,0.522673
0,343,0.518714
0,344,0.529041
0,345,0.521878
0,346,0.522347
0,347,0.522265
0,348,0.520673
0,349,0.519306
0,350,0.518755
0,351,0.52302
0,352,0.518388
0,353,0.519796
0,354,0.523694
0,355,0.52051
0,356,0.518
0,357,0.521531
0,358,0.521714
0,359,0.519571
0,360,0.518837
0,361,0.521898
0,362,0.520653
0,363,0.522612
0,364,0.51902
0,365,0.520816
0,366,0.530592
0,367,0.527306
0,368,0.518571
0,369,0.521776
0,370,0.523531
0,371,0.519245
0,372,0.518
0,373,0.535633
0,374,0.520286
0,375,0.523816
0,376,0.519633
0,377,0.523898
0,378,0.529612
0,379,0.520551
0,380,0.521551
0,381,0.520898
0,382,0.521327
0,383,0.519531
0,384,0.521694
0,385,0.521939
0,386,0.520367
0,387,0.520878
0,388,0.521204
0,389,0.520898
0,390,0.532102
0,391,0.526469
0,392,0.548776
0,393,0.542796
0,394,0.535082
0,395,0.525143
0,396,0.533327
0,397,0.522653
0,398,0.532388
0,399,0.525041
0,400,0.532388
0,401,0.524204
0,402,0.544082
0,403,0.524694
0,404,0.543
0,405,0.524612
0,406,0.533122
0,407,0.52698
0,408,0.534694
0,409,0.527306
0,410,0.534714
0,411,0.525327
0,412,0.534653
0,413,0.526184
0,414,0.532653
0,415,0.525408
0,416,0.534898
0,417,0.527633
0,418,0.532449
0,419,0.526633
0,420,0.537265
0,421,0.523408
0,422,0.532776
0,423,0.527551
0,424,0.533286
0,425,0.524163
0,426,0.533265
0,427,0.527061
0,428,0.533163
0,429,0.524755
0,430,0.533041
0,431,0.526939
0,432,0.536653
0,433,0.525694
0,434,0.536653
0,435,0.528143
0,436,0.533061
0,437,0.527286
0,438,0.53551
0,439,0.542469
0,440,0.532673
0,441,0.525898
0,442,0.534122
0,443,0.528429
0,444,0.532449
0,445,0.528571
0,446,0.532
0,447,0.53149
0,448,0.548673
0,449,0.540143
0,450,0.537571
0,451,0.542245
0,452,0.537327
0,453,0.529551
0,454,0.537959
0,455,0.533939
0,456,0.538245
0,457,0.53049
0,458,0.540388
0,459,0.530265
0,460,0.537061
0,461,0.529122
0,462,0.545163
0,463,0.530592
0,464,0.542408
0,465,0.527592
0,466,0.530796
0,467,0.529878
