patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,1256,1260,0
1,0,-2,1256,1264,18
2,0,-2,1252,1260,13
3,0,-2,1252,1254,10
4,0,-2,24693,1259,15
5,0,-2,8,5,0
6,0,-2,17247,1010,0
7,0,-2,5903,990,0
8,0,-2,5626,1024,2
9,0,-2,963,969,0
