patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,74,3288,0
1,0,-2,3283,3289,0
2,0,-2,3285,3267,0
3,0,-2,4532,3268,0
4,0,-2,15651,3265,0
5,0,-2,8,5,0
6,0,-2,20919,5304,0
7,0,-2,8962,4538,0
8,0,-2,4028,3969,0
9,0,-2,7396,3196,0
