##bucket, min, mean, max, stddev, count, total
0 0.0 0.7000000000000003 4.0 0.8144110179279561 50 35.0
1 0.0 0.43999999999999995 2.0 0.5771145679064044 50 22.0
2 0.0 0.5 4.0 0.7354021529276429 50 25.0
3 0.0 0.3999999999999998 2.0 0.5345224838248489 50 20.0
4 0.0 0.47999999999999987 1.0 0.5046720495044483 50 24.0
5 0.0 0.42000000000000004 2.0 0.5379477252503634 50 21.0
6 0.0 0.3599999999999999 2.0 0.5252793231671496 50 18.0
7 0.0 0.54 1.0 0.5034574339058886 50 27.0
8 0.0 0.3199999999999999 2.0 0.5126959555693245 50 16.0
9 0.0 0.24 1.0 0.43141911058690013 50 12.0
tot,0.0,0.4400000000000011,4.0,0.585735582276415,500
