##bucket, min, mean, max, stddev, count, total
0 0.0 2.153846153846154 5.0 1.4051188470584877 13 28.0
1 0.0 1.4615384615384615 3.0 0.7762500258061847 13 19.0
2 0.0 1.3846153846153846 3.0 0.7679476477883046 13 18.0
3 0.0 1.2307692307692308 2.0 0.5991446895152781 13 16.0
4 0.0 1.1538461538461537 3.0 0.8006407690254358 13 15.0
5 0.0 1.1538461538461537 2.0 0.6887372317211946 13 15.0
6 0.0 1.3846153846153846 3.0 0.7679476477883045 13 18.0
7 0.0 1.3076923076923077 2.0 0.6304251719561151 13 17.0
8 0.0 1.2307692307692308 2.0 0.599144689515278 13 16.0
9 0.0 0.7692307692307693 1.0 0.4385290096535146 13 10.0
tot,0.0,1.323076923076923,5.0,0.8279552155752203,130
