versionstart,versionend,ms
0,0,1642.5384615384614
0,1,1603.3846153846155
0,2,1623.7692307692307
0,3,1509.076923076923
0,4,1499.7692307692307
0,5,1541.3846153846155
0,6,1519.923076923077
0,7,1658.1538461538462
0,8,1634.076923076923
0,9,1651.076923076923
0,10,1688.3076923076924
0,11,1611.3076923076924
0,12,1796.076923076923
0,13,1654.6923076923076
0,14,1452.076923076923
0,15,1579.5384615384614
0,16,1676.8461538461538
0,17,1613.923076923077
0,18,1777.923076923077
0,19,1728.1538461538462
0,20,1880.2307692307693
0,21,1818.1538461538462
0,22,1729.4615384615386
0,23,1686.8461538461538
0,24,1759.923076923077
0,25,1703.923076923077
0,26,1573.076923076923
0,27,1795.3846153846155
0,28,1715.076923076923
0,29,1594.5384615384614
0,30,1382.923076923077
0,31,1933.076923076923
0,32,1846.7692307692307
0,33,1859.1538461538462
0,34,1888.076923076923
0,35,1911.2307692307693
0,36,1837.8461538461538
0,37,1890.2307692307693
0,38,1734.8461538461538
0,39,1819.1538461538462
0,40,1806.8461538461538
0,41,1869.3846153846155
0,42,1743.7692307692307
0,43,2011.3846153846155
0,44,1737.6153846153845
0,45,1843.923076923077
0,46,1743.3846153846155
0,47,1787.8461538461538
0,48,1820.7692307692307
0,49,1819.5384615384614
0,50,1852.1538461538462
0,51,1778.8461538461538
0,52,1857.2307692307693
0,53,1880.7692307692307
0,54,1707.7692307692307
0,55,1751.4615384615386
0,56,1801.3076923076924
0,57,1776.3076923076924
