patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,72,41,40,40,40,0,0,0,0
0,1,500,67,56,52,52,52,0,0,0,0
0,2,0,93,38,49,49,48,1,1,1,1
0,2,500,85,61,61,60,73,0,0,0,0
0,3,0,67,46,44,44,44,0,0,0,0
0,3,500,71,55,56,56,56,0,0,0,0
1,3,0,110,29,40,42,40,1,1,1,1
1,3,500,112,54,52,52,52,0,0,0,0
0,4,0,88,37,49,48,48,1,1,1,1
0,4,500,85,62,60,61,60,0,0,0,0
2,4,0,145,29,40,40,40,1,1,1,1
2,4,500,144,53,52,52,53,0,0,0,0
0,5,0,67,47,44,44,45,0,0,0,0
0,5,500,63,62,56,56,56,0,0,0,0
2,5,0,130,29,41,40,40,1,1,1,1
2,5,500,127,53,52,53,52,0,0,0,0
0,6,0,67,47,44,44,44,0,0,0,0
0,6,500,65,59,56,56,56,0,0,0,0
3,6,0,111,41,40,39,40,0,0,0,0
3,6,500,112,52,52,52,52,0,0,0,0
0,7,0,71,47,44,44,45,0,0,0,0
0,7,500,65,59,56,56,56,0,0,0,0
3,7,0,110,40,40,40,41,0,0,0,0
3,7,500,108,52,52,51,51,0,0,0,0
0,8,0,70,45,44,44,44,0,0,0,0
0,8,500,67,56,56,57,56,0,0,0,0
4,8,0,129,40,40,40,40,0,0,0,0
4,8,500,128,52,52,52,52,0,0,0,0
0,9,0,68,46,44,44,43,0,0,0,0
0,9,500,63,61,56,56,56,0,0,0,0
4,9,0,136,40,40,40,40,0,0,0,0
4,9,500,128,53,52,52,52,0,0,0,0
